Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  03:50:00,18.670882209412125,20.4,19.708253841066413,18.696284616978525,13.0,41.15059550264119,-1.4708205784438997,18.64500131190116,18.644944060413285,6.6,0.7816445142670804,-13.074911067793512,18.696284616978525,19.708253841066413,6.6,-0.7671933523573827,1.4781265984635448,20.399999999999996,18.67088250728448,18.670832722757674 
 01/27  03:51:00,18.670832722757674,20.4,19.70825241894409,18.696236314565998,13.0,41.150680101853577,-1.4708889451209107,18.644950660782123,18.644893411095408,6.6,0.781679682960804,-13.074499963202414,18.696236314565998,19.70825241894409,6.6,-0.767229118358277,1.4781946611947013,20.400000000000003,18.6708330206086,18.67078323814885 
 01/27  03:52:00,18.67078323814885,20.4,19.708250996893175,18.696188014151028,13.0,41.150764696818999,-1.4709573089907875,18.644900011755934,18.64484276387038,6.6,0.7817148502283275,-13.074088858430276,18.696188014151028,19.708250996893175,6.6,-0.7672648829073269,1.478262721130982,20.400000000000003,18.670783535978346,18.670733755585564 
 01/27  03:53:00,18.670733755585564,20.4,19.708249574913528,18.69613971573353,13.0,41.15084928754423,-1.4710256700535307,18.644849364822585,18.64479211873805,6.6,0.7817500160671831,-13.073677786026908,18.69613971573353,19.708249574913528,6.6,-0.7673006460048544,1.4783307782716065,20.4,18.67073405339363,18.67068427506773 
 01/27  03:54:00,18.67068427506773,20.4,19.70824815300515,18.696091419313409,13.0,41.15093387402949,-1.4710940283103107,18.64479871998192,18.6447414756984,6.6,0.7817851804796236,-13.073266715654523,18.696091419313409,19.70824815300515,6.6,-0.7673364076502157,1.4783988326158593,20.399999999999996,18.670684572854378,18.67063479659527 
 01/27  03:55:00,18.67063479659527,20.4,19.70824673116815,18.696043124890559,13.0,41.15101845626885,-1.4711623837625579,18.644748077233925,18.64469083475128,6.6,0.7818203434636111,-13.072855675599117,18.696043124890559,19.70824673116815,6.6,-0.7673721678429816,1.4784668841633507,20.400000000000003,18.67063509436048,18.67058532016809 
 01/27  03:56:00,18.67058532016809,20.4,19.7082453094022,18.695994832464899,13.0,41.15110303428197,-1.4712307364057529,18.644697436578448,18.64464019589667,6.6,0.7818555050209688,-13.072444638186486,18.695994832464899,19.7082453094022,6.6,-0.7674079265832593,1.4785349329139499,20.4,18.670585617911887,18.6705358457861 
 01/27  03:57:00,18.6705358457861,20.4,19.708243887707803,18.69594654203633,13.0,41.15118760803819,-1.4712990862455209,18.64464679801547,18.644589559134429,6.6,0.7818906651495514,-13.072033630640313,18.69594654203633,19.708243887707803,6.6,-0.7674436838709416,1.4786029788685356,20.400000000000003,18.670536143508483,18.67048637344922 
 01/27  03:58:00,18.67048637344922,20.4,19.708242466084689,18.69589825360481,13.0,41.15127217755423,-1.4713674332761393,18.644596161544848,18.644538924464528,6.6,0.7819258238510752,-13.071622626350786,18.69589825360481,19.708242466084689,6.6,-0.7674794397071015,1.478671022027465,20.4,18.670486671150174,18.670436903157364 
 01/27  03:59:00,18.670436903157364,20.4,19.708241044532838,18.695849967170245,13.0,41.1513567428305,-1.4714357774965348,18.64454552716655,18.644488291886828,6.6,0.7819609811241457,-13.071211650939281,18.695849967170245,19.708241044532838,6.6,-0.7675151940914171,1.4787390623908033,20.400000000000003,18.6704372008369,18.670387434910454 
