Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](TimeStep) 
 01/27  06:17:00,20.4,20.401299818905377 
 01/27  06:18:00,20.4,20.401299818906155 
 01/27  06:19:00,20.4,20.401299818906869 
 01/27  06:20:00,20.4,20.401299818907533 
 01/27  06:21:00,20.4,20.401299818908158 
 01/27  06:22:00,20.4,20.40129981890875 
 01/27  06:23:00,20.4,20.401299818909324 
 01/27  06:24:00,20.4,20.40129981890988 
 01/27  06:25:00,20.4,20.401299818910429 
 01/27  06:26:00,20.4,20.401299818910954 
 01/27  06:27:00,20.4,20.40129981891145 
 01/27  06:28:00,20.4,20.401299818911917 
 01/27  06:29:00,20.4,20.40129981891234 
 01/27  06:30:00,20.4,20.401299818912709 
 01/27  06:31:00,20.4,20.40129981891301 
 01/27  06:32:00,20.4,20.40129981891323 
 01/27  06:33:00,20.4,20.401299818913367 
 01/27  06:34:00,20.4,20.401299818913416 
 01/27  06:35:00,20.4,20.40129981891338 
 01/27  06:36:00,20.4,20.401299818913264 
 01/27  06:37:00,20.4,20.40129981891308 
 01/27  06:38:00,20.4,20.401299818912844 
 01/27  06:39:00,20.4,20.401299818912557 
 01/27  06:40:00,20.4,20.401299818912226 
 01/27  06:41:00,20.4,20.401299818911857 
 01/27  06:42:00,20.4,20.401299818911448 
 01/27  06:43:00,20.4,20.401299818910993 
 01/27  06:44:00,20.4,20.401299818910485 
 01/27  06:45:00,20.4,20.401299818909928 
 01/27  06:46:00,20.4,20.40129981890932 
 01/27  06:47:00,20.4,20.401299818908659 
 01/27  06:48:00,20.4,20.401299818907956 
 01/27  06:49:00,20.4,20.40129981890721 
 01/27  06:50:00,20.4,20.40129981890643 
 01/27  06:51:00,20.4,20.401299818905615 
 01/27  06:52:00,20.4,20.401299818904766 
 01/27  06:53:00,20.4,20.401299818903895 
 01/27  06:54:00,20.4,20.401299818903014 
 01/27  06:55:00,20.4,20.401299818902137 
 01/27  06:56:00,20.4,20.40129981890127 
 01/27  06:57:00,20.4,20.401299818900428 
 01/27  06:58:00,20.4,20.40129981889962 
 01/27  06:59:00,20.4,20.40129981889886 
 01/27  07:00:00,20.4,20.40129981889815 
 01/27  07:01:00,20.4,20.401299818897504 
 01/27  07:02:00,20.4,20.401299818896928 
 01/27  07:03:00,20.4,20.401299818896417 
 01/27  07:04:00,20.4,20.40129981889597 
 01/27  07:05:00,20.4,20.401299818895607 
 01/27  07:06:00,20.4,20.40129981889532 
 01/27  07:07:00,20.4,20.401299818895109 
 01/27  07:08:00,20.4,20.40129981889497 
 01/27  07:09:00,20.4,20.401299818894907 
 01/27  07:10:00,20.4,20.401299818894917 
 01/27  07:11:00,20.4,20.401299818894996 
 01/27  07:12:00,20.4,20.40129981889512 
 01/27  07:13:00,20.4,20.401299818895287 
 01/27  07:14:00,20.4,20.401299818895489 
 01/27  07:15:00,20.4,20.40129981889571 
 01/27  07:16:00,20.4,20.40129981889593 
 01/27  07:17:00,20.4,20.401299818896136 
 01/27  07:18:00,20.4,20.401299818896317 
 01/27  07:19:00,20.4,20.40129981889646 
 01/27  07:20:00,20.4,20.401299818896566 
 01/27  07:21:00,20.4,20.401299818896619 
 01/27  07:22:00,20.4,20.401299818896619 
 01/27  07:23:00,20.4,20.401299818896569 
 01/27  07:24:00,20.4,20.401299818896474 
 01/27  07:25:00,20.4,20.40129981889633 
 01/27  07:26:00,20.4,20.401299818896154 
 01/27  07:27:00,20.4,20.401299818895944 
 01/27  07:28:00,20.4,20.401299818895699 
 01/27  07:29:00,20.4,20.401299818895418 
 01/27  07:30:00,20.4,20.401299818895109 
 01/27  07:31:00,20.4,20.40129981889477 
 01/27  07:32:00,20.4,20.401299818894417 
 01/27  07:33:00,20.4,20.401299818894047 
 01/27  07:34:00,20.4,20.401299818893667 
 01/27  07:35:00,20.4,20.401299818893283 
 01/27  07:36:00,20.4,20.401299818892907 
 01/27  07:37:00,20.4,20.401299818892544 
 01/27  07:38:00,20.4,20.40129981889221 
 01/27  07:39:00,20.4,20.40129981889191 
 01/27  07:40:00,20.4,20.401299818891663 
 01/27  07:41:00,20.4,20.401299818891478 
 01/27  07:42:00,20.4,20.401299818891358 
 01/27  07:43:00,20.4,20.401299818891304 
 01/27  07:44:00,20.4,20.401299818891326 
 01/27  07:45:00,20.4,20.401299818891425 
 01/27  07:46:00,20.4,20.401299818891596 
 01/27  07:47:00,20.4,20.401299818891834 
 01/27  07:48:00,20.4,20.401299818892118 
 01/27  07:49:00,20.4,20.401299818892438 
 01/27  07:50:00,20.4,20.401299818892779 
 01/27  07:51:00,20.4,20.40129981889314 
 01/27  07:52:00,20.4,20.40129981889351 
 01/27  07:53:00,20.4,20.401299818893887 
 01/27  07:54:00,20.4,20.401299818894257 
 01/27  07:55:00,20.4,20.40129981889463 
 01/27  07:56:00,20.4,20.401299818895 
 01/27  07:57:00,20.4,20.401299818895365 
 01/27  07:58:00,20.4,20.4012998188957 
 01/27  07:59:00,20.4,20.40129981889601 
 01/27  08:00:00,20.4,20.40129981889629 
 01/27  08:01:00,20.4,20.401299818896537 
 01/27  08:02:00,20.4,20.401299818896747 
 01/27  08:03:00,20.4,20.401299818896928 
 01/27  08:04:00,20.4,20.401299818897095 
 01/27  08:05:00,20.4,20.401299818897259 
 01/27  08:06:00,20.4,20.401299818897429 
 01/27  08:07:00,20.4,20.401299818897625 
 01/27  08:08:00,20.4,20.40129981889786 
 01/27  08:09:00,20.4,20.40129981889815 
 01/27  08:10:00,20.4,20.401299818898495 
 01/27  08:11:00,20.4,20.401299818898907 
 01/27  08:12:00,20.4,20.401299818899397 
 01/27  08:13:00,20.4,20.401299818899966 
 01/27  08:14:00,20.4,20.401299818900609 
 01/27  08:15:00,20.4,20.401299818901319 
 01/27  08:16:00,20.4,20.40129981890209 
 01/27  08:17:00,20.4,20.401299818902907 
 01/27  08:18:00,20.4,20.401299818903757 
 01/27  08:19:00,20.4,20.401299818904623 
 01/27  08:20:00,20.4,20.40129981890548 
 01/27  08:21:00,20.4,20.401299818906304 
 01/27  08:22:00,20.4,20.40129981890708 
 01/27  08:23:00,20.4,20.401299818907789 
 01/27  08:24:00,20.4,20.401299818908404 
 01/27  08:25:00,20.4,20.401299818908915 
 01/27  08:26:00,20.4,20.40129981890932 
 01/27  08:27:00,20.4,20.401299818909604 
 01/27  08:28:00,20.4,20.401299818909775 
 01/27  08:29:00,20.4,20.401299818909835 
 01/27  08:30:00,20.4,20.401299818909796 
 01/27  08:31:00,20.4,20.40129981890966 
 01/27  08:32:00,20.4,20.40129981890943 
 01/27  08:33:00,20.4,20.401299818909114 
 01/27  08:34:00,20.4,20.40129981890873 
 01/27  08:35:00,20.4,20.401299818908293 
 01/27  08:36:00,20.4,20.40129981890781 
 01/27  08:37:00,20.4,20.40129981890729 
 01/27  08:38:00,20.4,20.401299818906744 
 01/27  08:39:00,20.4,20.40129981890617 
 01/27  08:40:00,20.4,20.401299818905576 
 01/27  08:41:00,20.4,20.401299818904954 
 01/27  08:42:00,20.4,20.4012998189043 
 01/27  08:43:00,20.4,20.40129981890361 
 01/27  08:44:00,20.4,20.401299818902886 
 01/27  08:45:00,20.4,20.40129981890213 
 01/27  08:46:00,20.4,20.401299818901359 
 01/27  08:47:00,20.4,20.40129981890057 
 01/27  08:48:00,20.4,20.401299818899778 
 01/27  08:49:00,20.4,20.401299818898996 
 01/27  08:50:00,20.4,20.40129981889824 
 01/27  08:51:00,20.4,20.401299818897529 
 01/27  08:52:00,20.4,20.401299818896857 
 01/27  08:53:00,20.4,20.40129981889623 
 01/27  08:54:00,20.4,20.40129981889566 
 01/27  08:55:00,20.4,20.401299818895145 
 01/27  08:56:00,20.4,20.401299818894679 
 01/27  08:57:00,20.4,20.401299818894264 
 01/27  08:58:00,20.4,20.401299818893905 
 01/27  08:59:00,20.4,20.401299818893596 
 01/27  09:00:00,20.4,20.40129981889334 
 01/27  09:01:00,20.4,20.401299818893138 
 01/27  09:02:00,20.4,20.401299818892985 
 01/27  09:03:00,20.4,20.401299818892885 
 01/27  09:04:00,20.4,20.401299818892836 
 01/27  09:05:00,20.4,20.40129981889283 
 01/27  09:06:00,20.4,20.40129981889287 
 01/27  09:07:00,20.4,20.401299818892946 
 01/27  09:08:00,20.4,20.40129981889303 
 01/27  09:09:00,20.4,20.401299818893116 
 01/27  09:10:00,20.4,20.401299818893187 
 01/27  09:11:00,20.4,20.401299818893237 
 01/27  09:12:00,20.4,20.401299818893258 
 01/27  09:13:00,20.4,20.401299818893248 
 01/27  09:14:00,20.4,20.401299818893198 
 01/27  09:15:00,20.4,20.401299818893127 
 01/27  09:16:00,20.4,20.401299818893038 
 01/27  09:17:00,20.4,20.401299818892935 
 01/27  09:18:00,20.4,20.401299818892825 
 01/27  09:19:00,20.4,20.401299818892725 
 01/27  09:20:00,20.4,20.401299818892644 
 01/27  09:21:00,20.4,20.401299818892587 
 01/27  09:22:00,20.4,20.40129981889256 
 01/27  09:23:00,20.4,20.40129981889258 
 01/27  09:24:00,20.4,20.40129981889266 
 01/27  09:25:00,20.4,20.401299818892825 
 01/27  09:26:00,20.4,20.401299818893077 
 01/27  09:27:00,20.4,20.401299818893415 
 01/27  09:28:00,20.4,20.401299818893837 
 01/27  09:29:00,20.4,20.40129981889434 
 01/27  09:30:00,20.4,20.401299818894914 
 01/27  09:31:00,20.4,20.401299818895553 
 01/27  09:32:00,20.4,20.401299818896257 
 01/27  09:33:00,20.4,20.40129981889702 
 01/27  09:34:00,20.4,20.401299818897838 
 01/27  09:35:00,20.4,20.401299818898705 
 01/27  09:36:00,20.4,20.40129981889962 
 01/27  09:37:00,20.4,20.401299818900595 
 01/27  09:38:00,20.4,20.401299818901614 
 01/27  09:39:00,20.4,20.401299818902687 
 01/27  09:40:00,20.4,20.401299818903824 
 01/27  09:41:00,20.4,20.401299818905025 
 01/27  09:42:00,20.4,20.40129981890629 
 01/27  09:43:00,20.4,20.401299818907618 
 01/27  09:44:00,20.4,20.401299818909004 
 01/27  09:45:00,20.4,20.40129981891044 
 01/27  09:46:00,20.4,20.401299818911928 
 01/27  09:47:00,20.4,20.40129981891346 
 01/27  09:48:00,20.4,20.401299818915036 
 01/27  09:49:00,20.4,20.401299818916649 
 01/27  09:50:00,20.4,20.401299818918305 
 01/27  09:51:00,20.4,20.40129981892 
 01/27  09:52:00,20.4,20.40129981892173 
 01/27  09:53:00,20.4,20.401299818923478 
 01/27  09:54:00,20.4,20.401299818925229 
 01/27  09:55:00,20.4,20.40129981892696 
 01/27  09:56:00,20.4,20.40129981892866 
 01/27  09:57:00,20.4,20.40129981893031 
 01/27  09:58:00,20.4,20.401299818931905 
 01/27  09:59:00,20.4,20.40129981893344 
 01/27  10:00:00,20.4,20.401299818934903 
 01/27  10:01:00,20.4,20.40129981893629 
 01/27  10:02:00,20.4,20.401299818937596 
 01/27  10:03:00,20.4,20.40129981893881 
 01/27  10:04:00,20.4,20.401299818939934 
 01/27  10:05:00,20.4,20.401299818940957 
 01/27  10:06:00,20.4,20.40129981894188 
 01/27  10:07:00,20.4,20.4012998189427 
 01/27  10:08:00,20.4,20.40129981894341 
 01/27  10:09:00,20.4,20.40129981894401 
 01/27  10:10:00,20.4,20.401299818944513 
 01/27  10:11:00,20.4,20.40129981894492 
 01/27  10:12:00,20.4,20.401299818945238 
 01/27  10:13:00,20.4,20.40129981894548 
 01/27  10:14:00,20.4,20.40129981894565 
 01/27  10:15:00,20.4,20.401299818945753 
 01/27  10:16:00,20.4,20.401299818945789 
 01/27  10:17:00,20.4,20.40129981894576 
 01/27  10:18:00,20.4,20.40129981894567 
 01/27  10:19:00,20.4,20.40129981894552 
 01/27  10:20:00,20.4,20.401299818945323 
 01/27  10:21:00,20.4,20.401299818945078 
 01/27  10:22:00,20.4,20.40129981894479 
 01/27  10:23:00,20.4,20.401299818944467 
 01/27  10:24:00,20.4,20.40129981894412 
 01/27  10:25:00,20.4,20.401299818943753 
 01/27  10:26:00,20.4,20.40129981894337 
 01/27  10:27:00,20.4,20.401299818942986 
 01/27  10:28:00,20.4,20.40129981894259 
 01/27  10:29:00,20.4,20.401299818942197 
 01/27  10:30:00,20.4,20.401299818941799 
 01/27  10:31:00,20.4,20.401299818941394 
 01/27  10:32:00,20.4,20.401299818940978 
 01/27  10:33:00,20.4,20.401299818940556 
 01/27  10:34:00,20.4,20.401299818940126 
 01/27  10:35:00,20.4,20.401299818939689 
 01/27  10:36:00,20.4,20.40129981893924 
 01/27  10:37:00,20.4,20.40129981893879 
 01/27  10:38:00,20.4,20.401299818938328 
 01/27  10:39:00,20.4,20.401299818937866 
 01/27  10:40:00,20.4,20.401299818937404 
 01/27  10:41:00,20.4,20.401299818936953 
 01/27  10:42:00,20.4,20.40129981893652 
 01/27  10:43:00,20.4,20.401299818936097 
 01/27  10:44:00,20.4,20.401299818935695 
 01/27  10:45:00,20.4,20.40129981893532 
 01/27  10:46:00,20.4,20.40129981893498 
 01/27  10:47:00,20.4,20.401299818934676 
 01/27  10:48:00,20.4,20.401299818934406 
 01/27  10:49:00,20.4,20.401299818934175 
 01/27  10:50:00,20.4,20.40129981893398 
 01/27  10:51:00,20.4,20.401299818933827 
 01/27  10:52:00,20.4,20.40129981893371 
 01/27  10:53:00,20.4,20.40129981893362 
 01/27  10:54:00,20.4,20.401299818933553 
 01/27  10:55:00,20.4,20.401299818933496 
 01/27  10:56:00,20.4,20.401299818933425 
 01/27  10:57:00,20.4,20.40129981893332 
 01/27  10:58:00,20.4,20.401299818933177 
 01/27  10:59:00,20.4,20.40129981893298 
 01/27  11:00:00,20.4,20.40129981893274 
 01/27  11:01:00,20.4,20.40129981893245 
 01/27  11:02:00,20.4,20.40129981893212 
 01/27  11:03:00,20.4,20.401299818931759 
 01/27  11:04:00,20.4,20.401299818931365 
 01/27  11:05:00,20.4,20.401299818930949 
 01/27  11:06:00,20.4,20.401299818930505 
 01/27  11:07:00,20.4,20.401299818930036 
 01/27  11:08:00,20.4,20.401299818929535 
 01/27  11:09:00,20.4,20.401299818928988 
 01/27  11:10:00,20.4,20.40129981892836 
 01/27  11:11:00,20.4,20.40129981892765 
 01/27  11:12:00,20.4,20.40129981892684 
 01/27  11:13:00,20.4,20.401299818925936 
 01/27  11:14:00,20.4,20.40129981892494 
 01/27  11:15:00,20.4,20.40129981892386 
 01/27  11:16:00,20.4,20.401299818922717 
 01/27  11:17:00,20.4,20.40129981892153 
 01/27  11:18:00,20.4,20.401299818920319 
 01/27  11:19:00,20.4,20.4012998189191 
 01/27  11:20:00,20.4,20.4012998189179 
 01/27  11:21:00,20.4,20.40129981891673 
 01/27  11:22:00,20.4,20.40129981891561 
 01/27  11:23:00,20.4,20.40129981891455 
 01/27  11:24:00,20.4,20.40129981891356 
 01/27  11:25:00,20.4,20.401299818912656 
 01/27  11:26:00,20.4,20.40129981891184 
 01/27  11:27:00,20.4,20.40129981891112 
 01/27  11:28:00,20.4,20.401299818910489 
 01/27  11:29:00,20.4,20.401299818909938 
 01/27  11:30:00,20.4,20.40129981890946 
 01/27  11:31:00,20.4,20.401299818909039 
 01/27  11:32:00,20.4,20.401299818908666 
 01/27  11:33:00,20.4,20.401299818908325 
 01/27  11:34:00,20.4,20.401299818908016 
 01/27  11:35:00,20.4,20.40129981890773 
 01/27  11:36:00,20.4,20.401299818907466 
 01/27  11:37:00,20.4,20.401299818907217 
 01/27  11:38:00,20.4,20.401299818906986 
 01/27  11:39:00,20.4,20.401299818906769 
 01/27  11:40:00,20.4,20.40129981890657 
 01/27  11:41:00,20.4,20.401299818906396 
 01/27  11:42:00,20.4,20.401299818906247 
 01/27  11:43:00,20.4,20.401299818906116 
 01/27  11:44:00,20.4,20.40129981890599 
 01/27  11:45:00,20.4,20.40129981890586 
 01/27  11:46:00,20.4,20.40129981890572 
 01/27  11:47:00,20.4,20.40129981890557 
 01/27  11:48:00,20.4,20.401299818905409 
 01/27  11:49:00,20.4,20.40129981890523 
 01/27  11:50:00,20.4,20.401299818905036 
 01/27  11:51:00,20.4,20.40129981890483 
 01/27  11:52:00,20.4,20.4012998189046 
 01/27  11:53:00,20.4,20.401299818904346 
 01/27  11:54:00,20.4,20.40129981890406 
 01/27  11:55:00,20.4,20.40129981890374 
 01/27  11:56:00,20.4,20.40129981890339 
 01/27  11:57:00,20.4,20.401299818903007 
 01/27  11:58:00,20.4,20.401299818902598 
 01/27  11:59:00,20.4,20.40129981890217 
 01/27  12:00:00,20.4,20.401299818901735 
 01/27  12:01:00,20.4,20.401299818901298 
 01/27  12:02:00,20.4,20.40129981890086 
 01/27  12:03:00,20.4,20.401299818900428 
 01/27  12:04:00,20.4,20.401299818899998 
 01/27  12:05:00,20.4,20.401299818899568 
 01/27  12:06:00,20.4,20.401299818899138 
 01/27  12:07:00,20.4,20.401299818898708 
 01/27  12:08:00,20.4,20.401299818898275 
 01/27  12:09:00,20.4,20.401299818897845 
 01/27  12:10:00,20.4,20.40129981889743 
 01/27  12:11:00,20.4,20.401299818897046 
 01/27  12:12:00,20.4,20.401299818896694 
 01/27  12:13:00,20.4,20.401299818896388 
 01/27  12:14:00,20.4,20.401299818896125 
 01/27  12:15:00,20.4,20.40129981889591 
 01/27  12:16:00,20.4,20.401299818895745 
 01/27  12:17:00,20.4,20.40129981889562 
 01/27  12:18:00,20.4,20.401299818895546 
 01/27  12:19:00,20.4,20.401299818895529 
 01/27  12:20:00,20.4,20.40129981889557 
 01/27  12:21:00,20.4,20.401299818895678 
 01/27  12:22:00,20.4,20.401299818895859 
 01/27  12:23:00,20.4,20.401299818896115 
 01/27  12:24:00,20.4,20.401299818896456 
 01/27  12:25:00,20.4,20.40129981889688 
 01/27  12:26:00,20.4,20.401299818897397 
 01/27  12:27:00,20.4,20.40129981889798 
 01/27  12:28:00,20.4,20.40129981889862 
 01/27  12:29:00,20.4,20.401299818899316 
 01/27  12:30:00,20.4,20.401299818900037 
 01/27  12:31:00,20.4,20.401299818900776 
 01/27  12:32:00,20.4,20.401299818901518 
 01/27  12:33:00,20.4,20.40129981890224 
 01/27  12:34:00,20.4,20.401299818902936 
 01/27  12:35:00,20.4,20.401299818903597 
 01/27  12:36:00,20.4,20.401299818904215 
 01/27  12:37:00,20.4,20.401299818904783 
 01/27  12:38:00,20.4,20.401299818905295 
 01/27  12:39:00,20.4,20.40129981890575 
 01/27  12:40:00,20.4,20.401299818906148 
 01/27  12:41:00,20.4,20.401299818906478 
 01/27  12:42:00,20.4,20.401299818906748 
 01/27  12:43:00,20.4,20.40129981890697 
 01/27  12:44:00,20.4,20.401299818907164 
 01/27  12:45:00,20.4,20.401299818907334 
 01/27  12:46:00,20.4,20.401299818907487 
 01/27  12:47:00,20.4,20.401299818907636 
 01/27  12:48:00,20.4,20.401299818907796 
 01/27  12:49:00,20.4,20.401299818907959 
 01/27  12:50:00,20.4,20.40129981890812 
 01/27  12:51:00,20.4,20.40129981890828 
 01/27  12:52:00,20.4,20.40129981890843 
 01/27  12:53:00,20.4,20.40129981890857 
 01/27  12:54:00,20.4,20.401299818908688 
 01/27  12:55:00,20.4,20.401299818908777 
 01/27  12:56:00,20.4,20.401299818908837 
 01/27  12:57:00,20.4,20.401299818908876 
 01/27  12:58:00,20.4,20.401299818908908 
 01/27  12:59:00,20.4,20.401299818908944 
 01/27  13:00:00,20.4,20.401299818908997 
 01/27  13:01:00,20.4,20.401299818909079 
 01/27  13:02:00,20.4,20.4012998189092 
 01/27  13:03:00,20.4,20.401299818909377 
 01/27  13:04:00,20.4,20.401299818909604 
 01/27  13:05:00,20.4,20.401299818909899 
 01/27  13:06:00,20.4,20.40129981891026 
 01/27  13:07:00,20.4,20.40129981891068 
 01/27  13:08:00,20.4,20.401299818911146 
 01/27  13:09:00,20.4,20.401299818911644 
 01/27  13:10:00,20.4,20.401299818912159 
 01/27  13:11:00,20.4,20.401299818912674 
 01/27  13:12:00,20.4,20.401299818913189 
 01/27  13:13:00,20.4,20.401299818913704 
 01/27  13:14:00,20.4,20.40129981891421 
 01/27  13:15:00,20.4,20.401299818914706 
 01/27  13:16:00,20.4,20.40129981891518 
 01/27  13:17:00,20.4,20.401299818915644 
 01/27  13:18:00,20.4,20.40129981891607 
 01/27  13:19:00,20.4,20.40129981891646 
 01/27  13:20:00,20.4,20.401299818916809 
 01/27  13:21:00,20.4,20.401299818917097 
 01/27  13:22:00,20.4,20.40129981891733 
 01/27  13:23:00,20.4,20.40129981891752 
 01/27  13:24:00,20.4,20.401299818917669 
 01/27  13:25:00,20.4,20.401299818917797 
 01/27  13:26:00,20.4,20.401299818917918 
 01/27  13:27:00,20.4,20.401299818918039 
 01/27  13:28:00,20.4,20.401299818918188 
 01/27  13:29:00,20.4,20.40129981891836 
 01/27  13:30:00,20.4,20.40129981891857 
 01/27  13:31:00,20.4,20.401299818918817 
 01/27  13:32:00,20.4,20.401299818919097 
 01/27  13:33:00,20.4,20.4012998189194 
 01/27  13:34:00,20.4,20.401299818919733 
 01/27  13:35:00,20.4,20.401299818920078 
 01/27  13:36:00,20.4,20.401299818920429 
 01/27  13:37:00,20.4,20.401299818920785 
 01/27  13:38:00,20.4,20.40129981892114 
 01/27  13:39:00,20.4,20.401299818921485 
 01/27  13:40:00,20.4,20.401299818921819 
 01/27  13:41:00,20.4,20.40129981892214 
 01/27  13:42:00,20.4,20.40129981892245 
 01/27  13:43:00,20.4,20.401299818922746 
 01/27  13:44:00,20.4,20.40129981892303 
 01/27  13:45:00,20.4,20.4012998189233 
 01/27  13:46:00,20.4,20.401299818923556 
 01/27  13:47:00,20.4,20.401299818923808 
 01/27  13:48:00,20.4,20.401299818924057 
 01/27  13:49:00,20.4,20.401299818924298 
 01/27  13:50:00,20.4,20.401299818924547 
 01/27  13:51:00,20.4,20.40129981892481 
 01/27  13:52:00,20.4,20.401299818925076 
 01/27  13:53:00,20.4,20.40129981892535 
 01/27  13:54:00,20.4,20.401299818925624 
 01/27  13:55:00,20.4,20.401299818925894 
 01/27  13:56:00,20.4,20.40129981892615 
 01/27  13:57:00,20.4,20.401299818926409 
 01/27  13:58:00,20.4,20.401299818926657 
 01/27  13:59:00,20.4,20.401299818926895 
 01/27  14:00:00,20.4,20.40129981892713 
 01/27  14:01:00,20.4,20.401299818927357 
 01/27  14:02:00,20.4,20.401299818927578 
 01/27  14:03:00,20.4,20.40129981892779 
 01/27  14:04:00,20.4,20.401299818927993 
 01/27  14:05:00,20.4,20.401299818928189 
 01/27  14:06:00,20.4,20.40129981892838 
 01/27  14:07:00,20.4,20.401299818928569 
 01/27  14:08:00,20.4,20.401299818928757 
 01/27  14:09:00,20.4,20.401299818928938 
 01/27  14:10:00,20.4,20.401299818929109 
 01/27  14:11:00,20.4,20.401299818929258 
 01/27  14:12:00,20.4,20.40129981892938 
 01/27  14:13:00,20.4,20.401299818929478 
 01/27  14:14:00,20.4,20.401299818929535 
 01/27  14:15:00,20.4,20.401299818929546 
 01/27  14:16:00,20.4,20.4012998189295 
 01/27  14:17:00,20.4,20.401299818929397 
 01/27  14:18:00,20.4,20.401299818929244 
 01/27  14:19:00,20.4,20.40129981892905 
 01/27  14:20:00,20.4,20.40129981892883 
 01/27  14:21:00,20.4,20.401299818928587 
 01/27  14:22:00,20.4,20.401299818928338 
 01/27  14:23:00,20.4,20.4012998189281 
 01/27  14:24:00,20.4,20.401299818927894 
 01/27  14:25:00,20.4,20.401299818927734 
 01/27  14:26:00,20.4,20.40129981892763 
 01/27  14:27:00,20.4,20.401299818927585 
 01/27  14:28:00,20.4,20.40129981892759 
 01/27  14:29:00,20.4,20.401299818927645 
 01/27  14:30:00,20.4,20.401299818927745 
 01/27  14:31:00,20.4,20.401299818927869 
 01/27  14:32:00,20.4,20.401299818928 
 01/27  14:33:00,20.4,20.40129981892813 
 01/27  14:34:00,20.4,20.401299818928249 
 01/27  14:35:00,20.4,20.401299818928338 
 01/27  14:36:00,20.4,20.401299818928395 
 01/27  14:37:00,20.4,20.40129981892842 
 01/27  14:38:00,20.4,20.401299818928405 
 01/27  14:39:00,20.4,20.40129981892834 
 01/27  14:40:00,20.4,20.40129981892823 
 01/27  14:41:00,20.4,20.401299818928064 
 01/27  14:42:00,20.4,20.401299818927833 
 01/27  14:43:00,20.4,20.40129981892754 
 01/27  14:44:00,20.4,20.401299818927197 
 01/27  14:45:00,20.4,20.401299818926807 
 01/27  14:46:00,20.4,20.401299818926394 
 01/27  14:47:00,20.4,20.40129981892597 
 01/27  14:48:00,20.4,20.401299818925563 
 01/27  14:49:00,20.4,20.401299818925197 
 01/27  14:50:00,20.4,20.401299818924899 
 01/27  14:51:00,20.4,20.40129981892468 
 01/27  14:52:00,20.4,20.401299818924558 
 01/27  14:53:00,20.4,20.40129981892453 
 01/27  14:54:00,20.4,20.401299818924604 
 01/27  14:55:00,20.4,20.401299818924764 
 01/27  14:56:00,20.4,20.401299818925 
 01/27  14:57:00,20.4,20.4012998189253 
 01/27  14:58:00,20.4,20.401299818925645 
 01/27  14:59:00,20.4,20.401299818926025 
 01/27  15:00:00,20.4,20.401299818926437 
 01/27  15:01:00,20.4,20.40129981892687 
 01/27  15:02:00,20.4,20.401299818927315 
 01/27  15:03:00,20.4,20.401299818927769 
 01/27  15:04:00,20.4,20.401299818928235 
 01/27  15:05:00,20.4,20.401299818928707 
 01/27  15:06:00,20.4,20.40129981892918 
 01/27  15:07:00,20.4,20.401299818929649 
 01/27  15:08:00,20.4,20.40129981893011 
 01/27  15:09:00,20.4,20.401299818930548 
 01/27  15:10:00,20.4,20.40129981893096 
 01/27  15:11:00,20.4,20.40129981893135 
 01/27  15:12:00,20.4,20.401299818931709 
 01/27  15:13:00,20.4,20.40129981893203 
 01/27  15:14:00,20.4,20.401299818932313 
 01/27  15:15:00,20.4,20.401299818932548 
 01/27  15:16:00,20.4,20.401299818932736 
 01/27  15:17:00,20.4,20.401299818932878 
 01/27  15:18:00,20.4,20.40129981893298 
 01/27  15:19:00,20.4,20.401299818933049 
 01/27  15:20:00,20.4,20.401299818933084 
 01/27  15:21:00,20.4,20.401299818933095 
 01/27  15:22:00,20.4,20.40129981893309 
 01/27  15:23:00,20.4,20.401299818933088 
 01/27  15:24:00,20.4,20.401299818933095 
 01/27  15:25:00,20.4,20.401299818933123 
 01/27  15:26:00,20.4,20.40129981893317 
 01/27  15:27:00,20.4,20.40129981893325 
 01/27  15:28:00,20.4,20.40129981893337 
 01/27  15:29:00,20.4,20.401299818933539 
 01/27  15:30:00,20.4,20.401299818933745 
 01/27  15:31:00,20.4,20.401299818933994 
 01/27  15:32:00,20.4,20.401299818934274 
 01/27  15:33:00,20.4,20.401299818934583 
 01/27  15:34:00,20.4,20.40129981893492 
 01/27  15:35:00,20.4,20.401299818935287 
 01/27  15:36:00,20.4,20.401299818935667 
 01/27  15:37:00,20.4,20.40129981893606 
 01/27  15:38:00,20.4,20.401299818936466 
 01/27  15:39:00,20.4,20.401299818936875 
 01/27  15:40:00,20.4,20.401299818937269 
 01/27  15:41:00,20.4,20.401299818937635 
 01/27  15:42:00,20.4,20.40129981893796 
 01/27  15:43:00,20.4,20.401299818938229 
 01/27  15:44:00,20.4,20.401299818938428 
 01/27  15:45:00,20.4,20.40129981893855 
 01/27  15:46:00,20.4,20.401299818938609 
 01/27  15:47:00,20.4,20.401299818938598 
 01/27  15:48:00,20.4,20.40129981893853 
 01/27  15:49:00,20.4,20.40129981893842 
 01/27  15:50:00,20.4,20.401299818938275 
 01/27  15:51:00,20.4,20.401299818938108 
 01/27  15:52:00,20.4,20.401299818937937 
 01/27  15:53:00,20.4,20.401299818937774 
 01/27  15:54:00,20.4,20.40129981893764 
 01/27  15:55:00,20.4,20.40129981893755 
 01/27  15:56:00,20.4,20.40129981893752 
