Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/28  04:24:00,20.4,20.399999999999996,20.8052703097726,20.805267773173733 
 01/28  04:25:00,20.4,20.399999999999996,20.80526777342973,20.805265236852447 
 01/28  04:26:00,20.4,20.4,20.805265237108445,20.80526270054198 
 01/28  04:27:00,20.4,20.4,20.805262700797976,20.80526016425305 
 01/28  04:28:00,20.4,20.399999999999996,20.80526016450904,20.805257627974954 
 01/28  04:29:00,20.4,20.399999999999996,20.805257628230938,20.805255091718345 
 01/28  04:30:00,20.4,20.400000000000003,20.805255091974329,20.80525255547259 
 01/28  04:31:00,20.4,20.4,20.80525255572857,20.80525001924827 
 01/28  04:32:00,20.4,20.400000000000003,20.805250019504248,20.805247483034824 
 01/28  04:33:00,20.4,20.4,20.8052474832908,20.805244946842789 
 01/28  04:34:00,20.4,20.4,20.80524494709876,20.805242410661664 
 01/28  04:35:00,20.4,20.4,20.80524241091763,20.805239874501927 
 01/28  04:36:00,20.4,20.400000000000003,20.805239874757889,20.805237338353135 
 01/28  04:37:00,20.4,20.400000000000003,20.805237338609094,20.805234802225699 
 01/28  04:38:00,20.4,20.4,20.805234802481658,20.805232266109248 
 01/28  04:39:00,20.4,20.400000000000003,20.805232266365203,20.805229730014145 
 01/28  04:40:00,20.4,20.4,20.8052297302701,20.805227193930074 
 01/28  04:41:00,20.4,20.400000000000007,20.805227194186025,20.805224657867329 
 01/28  04:42:00,20.4,20.4,20.80522465812328,20.805222121815658 
 01/28  04:43:00,20.4,20.4,20.8052221220716,20.80521958578528 
 01/28  04:44:00,20.4,20.400000000000003,20.805219586041223,20.80521704976601 
 01/28  04:45:00,20.4,20.4,20.805217050021949,20.805214513768 
 01/28  04:46:00,20.4,20.4,20.805214514023935,20.8052119777811 
 01/28  04:47:00,20.4,20.399999999999996,20.80521197803703,20.8052094418154 
 01/28  04:48:00,20.4,20.4,20.805209442071328,20.80520690586081 
 01/28  04:49:00,20.4,20.4,20.805206906116735,20.80520436992737 
 01/28  04:50:00,20.4,20.4,20.805204370183288,20.805201834005059 
 01/28  04:51:00,20.4,20.4,20.80520183426097,20.805199298103856 
 01/28  04:52:00,20.4,20.4,20.805199298359765,20.80519676221381 
 01/28  04:53:00,20.4,20.4,20.80519676246972,20.805194226344864 
 01/28  04:54:00,20.4,20.4,20.805194226600773,20.80519169048712 
 01/28  04:55:00,20.4,20.399999999999996,20.805191690743024,20.805189154650475 
 01/28  04:56:00,20.4,20.4,20.805189154906377,20.805186618825088 
 01/28  04:57:00,20.4,20.4,20.805186619080986,20.80518408302078 
 01/28  04:58:00,20.4,20.4,20.805184083276676,20.80518154722778 
 01/28  04:59:00,20.4,20.4,20.805181547483675,20.80517901145583 
 01/28  05:00:00,20.4,20.4,20.805179011711723,20.80517647569521 
 01/28  05:01:00,20.4,20.4,20.80517647595109,20.805173939955613 
 01/28  05:02:00,20.4,20.399999999999996,20.80517394021149,20.805171404227367 
 01/28  05:03:00,20.4,20.400000000000003,20.805171404483244,20.805168868520114 
 01/28  05:04:00,20.4,20.4,20.805168868775984,20.80516633282425 
 01/28  05:05:00,20.4,20.4,20.80516633308012,20.805163797149367 
 01/28  05:06:00,20.4,20.4,20.805163797405233,20.805161261485904 
 01/28  05:07:00,20.4,20.4,20.80516126174177,20.80515872584339 
 01/28  05:08:00,20.4,20.400000000000003,20.805158726099259,20.80515619021233 
 01/28  05:09:00,20.4,20.400000000000003,20.80515619046819,20.80515365460219 
 01/28  05:10:00,20.4,20.4,20.805153654858047,20.80515111900351 
 01/28  05:11:00,20.4,20.4,20.805151119259368,20.805148583425706 
 01/28  05:12:00,20.4,20.4,20.80514858368155,20.805146047859365 
 01/28  05:13:00,20.4,20.4,20.80514604811521,20.805143512313849 
 01/28  05:14:00,20.4,20.4,20.805143512569697,20.805140976779819 
 01/28  05:15:00,20.4,20.400000000000007,20.805140977035664,20.805138441266576 
 01/28  05:16:00,20.4,20.4,20.805138441522407,20.80513590576484 
 01/28  05:17:00,20.4,20.400000000000003,20.805135906020675,20.80513337028386 
 01/28  05:18:00,20.4,20.4,20.805133370539687,20.805130834814407 
 01/28  05:19:00,20.4,20.4,20.80513083507023,20.805128299365675 
 01/28  05:20:00,20.4,20.4,20.805128299621499,20.805125763928499 
 01/28  05:21:00,20.4,20.399999999999996,20.805125764184316,20.805123228512035 
 01/28  05:22:00,20.4,20.4,20.805123228767856,20.805120693107175 
 01/28  05:23:00,20.4,20.4,20.80512069336299,20.805118157723009 
 01/28  05:24:00,20.4,20.399999999999996,20.80511815797882,20.80511562235047 
 01/28  05:25:00,20.4,20.4,20.805115622606278,20.80511308699861 
 01/28  05:26:00,20.4,20.399999999999996,20.805113087254417,20.80511055165842 
 01/28  05:27:00,20.4,20.4,20.805110551914227,20.80510801633888 
 01/28  05:28:00,20.4,20.4,20.80510801659468,20.80510548103103 
 01/28  05:29:00,20.4,20.4,20.805105481286828,20.805102945743788 
 01/28  05:30:00,20.4,20.4,20.80510294599958,20.805100410468254 
 01/28  05:31:00,20.4,20.400000000000003,20.805100410724046,20.805097875213307 
 01/28  05:32:00,20.4,20.399999999999996,20.80509787546909,20.805095339970096 
 01/28  05:33:00,20.4,20.400000000000003,20.80509534022588,20.80509280474744 
 01/28  05:34:00,20.4,20.400000000000003,20.80509280500322,20.805090269536536 
 01/28  05:35:00,20.4,20.399999999999996,20.805090269792307,20.805087734346164 
 01/28  05:36:00,20.4,20.4,20.805087734601935,20.805085199167576 
 01/28  05:37:00,20.4,20.4,20.805085199423343,20.80508266400949 
 01/28  05:38:00,20.4,20.399999999999996,20.805082664265258,20.80508012886321 
 01/28  05:39:00,20.4,20.4,20.805080129118975,20.8050775937374 
 01/28  05:40:00,20.4,20.4,20.80507759399316,20.805075058623406 
 01/28  05:41:00,20.4,20.4,20.80507505887916,20.805072523529835 
 01/28  05:42:00,20.4,20.400000000000003,20.805072523785588,20.805069988448094 
 01/28  05:43:00,20.4,20.4,20.805069988703843,20.805067453386749 
 01/28  05:44:00,20.4,20.4,20.8050674536425,20.805064918337256 
 01/28  05:45:00,20.4,20.4,20.805064918593,20.805062383308149 
 01/28  05:46:00,20.4,20.4,20.805062383563887,20.805059848290925 
 01/28  05:47:00,20.4,20.4,20.805059848546664,20.80505731329406 
 01/28  05:48:00,20.4,20.400000000000003,20.805057313549797,20.805054778309118 
 01/28  05:49:00,20.4,20.399999999999996,20.805054778564846,20.80505224334452 
 01/28  05:50:00,20.4,20.4,20.805052243600249,20.805049708391875 
 01/28  05:51:00,20.4,20.4,20.805049708647599,20.805047173459547 
 01/28  05:52:00,20.4,20.4,20.80504717371527,20.80504463853919 
 01/28  05:53:00,20.4,20.4,20.80504463879491,20.805042103639129 
 01/28  05:54:00,20.4,20.4,20.80504210389484,20.805039568751075 
 01/28  05:55:00,20.4,20.4,20.805039569006789,20.80503703388331 
 01/28  05:56:00,20.4,20.400000000000003,20.805037034139017,20.805034499027586 
 01/28  05:57:00,20.4,20.4,20.805034499283289,20.80503196419214 
 01/28  05:58:00,20.4,20.4,20.80503196444784,20.80502942936877 
 01/28  05:59:00,20.4,20.4,20.805029429624473,20.80502689456565 
 01/28  06:00:00,20.4,20.399999999999996,20.805026894821347,20.80502435977463 
 01/28  06:01:00,20.4,20.4,20.805024360030325,20.80502182500384 
 01/28  06:02:00,20.4,20.399999999999996,20.805021825259535,20.80501929024518 
 01/28  06:03:00,20.4,20.400000000000003,20.805019290500867,20.80501675550673 
 01/28  06:04:00,20.4,20.4,20.805016755762414,20.805014220780458 
 01/28  06:05:00,20.4,20.4,20.805014221036136,20.80501168607438 
 01/28  06:06:00,20.4,20.4,20.805011686330056,20.805009151380494 
 01/28  06:07:00,20.4,20.4,20.805009151636168,20.805006616706775 
 01/28  06:08:00,20.4,20.4,20.805006616962446,20.805004082045249 
 01/28  06:09:00,20.4,20.4,20.805004082300916,20.805001547403859 
 01/28  06:10:00,20.4,20.4,20.805001547659527,20.804999012774674 
 01/28  06:11:00,20.4,20.4,20.80499901303034,20.804996478165579 
 01/28  06:12:00,20.4,20.4,20.804996478421236,20.804993943568694 
 01/28  06:13:00,20.4,20.4,20.80499394382435,20.804991408991858 
 01/28  06:14:00,20.4,20.4,20.80499140924751,20.80498887442723 
 01/28  06:15:00,20.4,20.400000000000003,20.804988874682878,20.804986339882615 
 01/28  06:16:00,20.4,20.4,20.80498634013826,20.804983805350223 
 01/28  06:17:00,20.4,20.4,20.804983805605866,20.804981270837819 
 01/28  06:18:00,20.4,20.399999999999996,20.804981271093458,20.804978736337664 
 01/28  06:19:00,20.4,20.4,20.8049787365933,20.80497620185746 
 01/28  06:20:00,20.4,20.4,20.8049762021131,20.804973667389527 
 01/28  06:21:00,20.4,20.4,20.804973667645159,20.804971132941529 
 01/28  06:22:00,20.4,20.4,20.804971133197154,20.804968598505828 
 01/28  06:23:00,20.4,20.4,20.80496859876145,20.804966064090054 
 01/28  06:24:00,20.4,20.4,20.804966064345675,20.804963529686604 
 01/28  06:25:00,20.4,20.400000000000003,20.80496352994222,20.804960995303064 
