Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/29  18:19:00,20.4,20.4,20.399999917290044,20.399999917449873 
 01/29  18:20:00,20.4,20.4,20.399999917449877,20.399999917609408 
 01/29  18:21:00,20.4,20.399999999999996,20.399999917609408,20.39999991776863 
 01/29  18:22:00,20.4,20.4,20.39999991776863,20.39999991792752 
 01/29  18:23:00,20.4,20.4,20.399999917927518,20.399999918086068 
 01/29  18:24:00,20.4,20.4,20.399999918086068,20.399999918244249 
 01/29  18:25:00,20.4,20.4,20.399999918244249,20.399999918402054 
 01/29  18:26:00,20.4,20.4,20.399999918402054,20.399999918559467 
 01/29  18:27:00,20.4,20.399999999999996,20.399999918559467,20.399999918716479 
 01/29  18:28:00,20.4,20.399999999999996,20.399999918716479,20.399999918873083 
 01/29  18:29:00,20.4,20.399999999999996,20.399999918873083,20.39999991902927 
 01/29  18:30:00,20.4,20.399999999999996,20.399999919029275,20.39999991918502 
 01/29  18:31:00,20.4,20.399999999999996,20.39999991918502,20.399999919340329 
 01/29  18:32:00,20.4,20.399999999999996,20.399999919340329,20.399999919495177 
 01/29  18:33:00,20.4,20.4,20.399999919495177,20.39999991964957 
 01/29  18:34:00,20.4,20.4,20.39999991964957,20.399999919803507 
 01/29  18:35:00,20.4,20.4,20.399999919803507,20.399999919957 
 01/29  18:36:00,20.4,20.399999999999996,20.399999919957,20.399999920110078 
 01/29  18:37:00,20.4,20.4,20.399999920110078,20.39999992026276 
 01/29  18:38:00,20.4,20.4,20.39999992026276,20.399999920415096 
 01/29  18:39:00,20.4,20.4,20.399999920415096,20.399999920567109 
 01/29  18:40:00,20.4,20.399999999999996,20.399999920567109,20.399999920718846 
 01/29  18:41:00,20.4,20.399999999999996,20.399999920718846,20.399999920870355 
 01/29  18:42:00,20.4,20.4,20.399999920870355,20.399999921021676 
 01/29  18:43:00,20.4,20.399999999999996,20.399999921021676,20.39999992117285 
 01/29  18:44:00,20.4,20.399999999999996,20.39999992117285,20.399999921323919 
 01/29  18:45:00,20.4,20.4,20.399999921323919,20.39999992147491 
 01/29  18:46:00,20.4,20.4,20.39999992147491,20.39999992162585 
 01/29  18:47:00,20.4,20.399999999999996,20.39999992162585,20.399999921776748 
 01/29  18:48:00,20.4,20.4,20.399999921776748,20.399999921927614 
 01/29  18:49:00,20.4,20.399999999999996,20.399999921927614,20.399999922078444 
 01/29  18:50:00,20.4,20.399999999999996,20.39999992207844,20.399999922229229 
 01/29  18:51:00,20.4,20.399999999999996,20.399999922229225,20.39999992237996 
 01/29  18:52:00,20.4,20.4,20.39999992237996,20.399999922530616 
 01/29  18:53:00,20.4,20.4,20.39999992253061,20.39999992268118 
 01/29  18:54:00,20.4,20.4,20.39999992268118,20.39999992283163 
 01/29  18:55:00,20.4,20.399999999999996,20.39999992283163,20.399999922981949 
 01/29  18:56:00,20.4,20.399999999999996,20.399999922981946,20.39999992313211 
 01/29  18:57:00,20.4,20.4,20.39999992313211,20.399999923282104 
 01/29  18:58:00,20.4,20.399999999999996,20.399999923282107,20.399999923431904 
 01/29  18:59:00,20.4,20.4,20.3999999234319,20.39999992358148 
 01/29  19:00:00,20.4,20.4,20.39999992358148,20.3999999237308 
 01/29  19:01:00,20.4,20.399999999999996,20.3999999237308,20.399999923879827 
 01/29  19:02:00,20.4,20.4,20.39999992387982,20.39999992402853 
 01/29  19:03:00,20.4,20.4,20.39999992402853,20.399999924176887 
 01/29  19:04:00,20.4,20.399999999999996,20.399999924176887,20.399999924324875 
 01/29  19:05:00,20.4,20.4,20.399999924324875,20.399999924472476 
 01/29  19:06:00,20.4,20.4,20.39999992447247,20.399999924619686 
 01/29  19:07:00,20.4,20.399999999999996,20.399999924619686,20.39999992476651 
 01/29  19:08:00,20.4,20.4,20.399999924766516,20.39999992491295 
 01/29  19:09:00,20.4,20.399999999999996,20.39999992491295,20.39999992505901 
 01/29  19:10:00,20.4,20.4,20.399999925059015,20.399999925204694 
 01/29  19:11:00,20.4,20.399999999999996,20.399999925204694,20.399999925350003 
 01/29  19:12:00,20.4,20.399999999999996,20.399999925350003,20.39999992549495 
 01/29  19:13:00,20.4,20.4,20.399999925494947,20.39999992563955 
 01/29  19:14:00,20.4,20.399999999999996,20.399999925639546,20.399999925783825 
 01/29  19:15:00,20.4,20.399999999999996,20.399999925783825,20.399999925927795 
 01/29  19:16:00,20.4,20.4,20.39999992592779,20.399999926071478 
 01/29  19:17:00,20.4,20.399999999999996,20.399999926071478,20.399999926214894 
 01/29  19:18:00,20.4,20.4,20.399999926214897,20.399999926358058 
 01/29  19:19:00,20.4,20.4,20.399999926358058,20.399999926500976 
 01/29  19:20:00,20.4,20.399999999999996,20.39999992650097,20.399999926643653 
 01/29  19:21:00,20.4,20.399999999999996,20.399999926643653,20.39999992678609 
 01/29  19:22:00,20.4,20.399999999999996,20.39999992678609,20.39999992692827 
 01/29  19:23:00,20.4,20.4,20.39999992692827,20.399999927070178 
 01/29  19:24:00,20.4,20.4,20.399999927070178,20.39999992721179 
 01/29  19:25:00,20.4,20.399999999999996,20.39999992721179,20.399999927353094 
 01/29  19:26:00,20.4,20.399999999999996,20.399999927353094,20.399999927494066 
 01/29  19:27:00,20.4,20.399999999999996,20.399999927494066,20.39999992763469 
 01/29  19:28:00,20.4,20.399999999999996,20.39999992763469,20.399999927774958 
 01/29  19:29:00,20.4,20.399999999999996,20.399999927774958,20.399999927914867 
 01/29  19:30:00,20.4,20.4,20.399999927914867,20.39999992805442 
 01/29  19:31:00,20.4,20.399999999999996,20.39999992805442,20.399999928193617 
 01/29  19:32:00,20.4,20.4,20.399999928193613,20.399999928332457 
 01/29  19:33:00,20.4,20.4,20.399999928332453,20.399999928470949 
 01/29  19:34:00,20.4,20.4,20.399999928470945,20.39999992860909 
