Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  06:41:00,20.4,20.400000000000003,20.400653574071737,20.400653018168176 
 01/27  06:42:00,20.4,20.4,20.400653018168474,20.400652462738774 
 01/27  06:43:00,20.4,20.4,20.40065246273907,20.400651907782817 
 01/27  06:44:00,20.4,20.399999999999996,20.400651907783116,20.4006513532999 
 01/27  06:45:00,20.4,20.4,20.400651353300199,20.400650799289619 
 01/27  06:46:00,20.4,20.4,20.400650799289914,20.400650245751565 
 01/27  06:47:00,20.4,20.4,20.400650245751863,20.40064969268534 
 01/27  06:48:00,20.4,20.4,20.40064969268564,20.400649140090548 
 01/27  06:49:00,20.4,20.4,20.40064914009084,20.400648587966768 
 01/27  06:50:00,20.4,20.400000000000003,20.400648587967067,20.4006480363136 
 01/27  06:51:00,20.4,20.4,20.400648036313898,20.400647485130649 
 01/27  06:52:00,20.4,20.4,20.400647485130944,20.400646934417499 
 01/27  06:53:00,20.4,20.4,20.40064693441779,20.40064638417375 
 01/27  06:54:00,20.4,20.400000000000003,20.400646384174043,20.400645834399 
 01/27  06:55:00,20.4,20.400000000000003,20.400645834399293,20.400645285092847 
 01/27  06:56:00,20.4,20.400000000000003,20.40064528509314,20.400644736254898 
 01/27  06:57:00,20.4,20.400000000000003,20.400644736255189,20.40064418788477 
 01/27  06:58:00,20.4,20.400000000000007,20.400644187885065,20.400643639982066 
 01/27  06:59:00,20.4,20.400000000000003,20.40064363998236,20.40064309254639 
 01/27  07:00:00,20.4,20.400000000000003,20.40064309254668,20.40064254557735 
 01/27  07:01:00,20.4,20.4,20.400642545577644,20.40064199907456 
 01/27  07:02:00,20.4,20.4,20.400641999074847,20.400641453037605 
 01/27  07:03:00,20.4,20.400000000000003,20.400641453037893,20.400640907466089 
 01/27  07:04:00,20.4,20.400000000000003,20.40064090746638,20.400640362359615 
 01/27  07:05:00,20.4,20.4,20.4006403623599,20.400639817717779 
 01/27  07:06:00,20.4,20.399999999999996,20.400639817718067,20.400639273540177 
 01/27  07:07:00,20.4,20.4,20.40063927354046,20.400638729826406 
 01/27  07:08:00,20.4,20.4,20.400638729826697,20.400638186576076 
 01/27  07:09:00,20.4,20.4,20.40063818657636,20.400637643788785 
 01/27  07:10:00,20.4,20.4,20.40063764378907,20.400637101464136 
 01/27  07:11:00,20.4,20.400000000000003,20.400637101464416,20.400636559601737 
 01/27  07:12:00,20.4,20.400000000000003,20.400636559602025,20.400636018201199 
 01/27  07:13:00,20.4,20.400000000000003,20.40063601820148,20.40063547726212 
 01/27  07:14:00,20.4,20.400000000000003,20.400635477262406,20.400634936784109 
 01/27  07:15:00,20.4,20.400000000000003,20.400634936784394,20.400634396766767 
 01/27  07:16:00,20.4,20.400000000000003,20.400634396767047,20.400633857209706 
 01/27  07:17:00,20.4,20.400000000000003,20.40063385720999,20.400633318112538 
 01/27  07:18:00,20.4,20.4,20.400633318112818,20.40063277947487 
 01/27  07:19:00,20.4,20.400000000000003,20.400632779475154,20.400632241296316 
 01/27  07:20:00,20.4,20.4,20.4006322412966,20.40063170357648 
 01/27  07:21:00,20.4,20.4,20.40063170357676,20.400631166314985 
 01/27  07:22:00,20.4,20.4,20.400631166315266,20.40063062951143 
 01/27  07:23:00,20.4,20.4,20.40063062951171,20.400630093165419 
 01/27  07:24:00,20.4,20.400000000000003,20.4006300931657,20.40062955727656 
 01/27  07:25:00,20.4,20.4,20.400629557276838,20.400629021844457 
 01/27  07:26:00,20.4,20.400000000000003,20.400629021844734,20.40062848686872 
 01/27  07:27:00,20.4,20.4,20.400628486868997,20.40062795234896 
 01/27  07:28:00,20.4,20.399999999999996,20.400627952349234,20.400627418284789 
 01/27  07:29:00,20.4,20.4,20.40062741828507,20.40062688467583 
 01/27  07:30:00,20.4,20.399999999999996,20.400626884676105,20.40062635152169 
 01/27  07:31:00,20.4,20.4,20.400626351521969,20.400625818821987 
 01/27  07:32:00,20.4,20.400000000000003,20.400625818822268,20.40062528657633 
 01/27  07:33:00,20.4,20.4,20.400625286576607,20.40062475478433 
 01/27  07:34:00,20.4,20.4,20.400624754784606,20.400624223445616 
 01/27  07:35:00,20.4,20.4,20.400624223445889,20.400623692559785 
 01/27  07:36:00,20.4,20.400000000000003,20.40062369256006,20.400623162126455 
 01/27  07:37:00,20.4,20.4,20.400623162126725,20.400622632145248 
 01/27  07:38:00,20.4,20.4,20.400622632145518,20.40062210261577 
 01/27  07:39:00,20.4,20.399999999999996,20.40062210261604,20.400621573537636 
 01/27  07:40:00,20.4,20.4,20.400621573537909,20.40062104491044 
 01/27  07:41:00,20.4,20.4,20.40062104491071,20.400620516733807 
 01/27  07:42:00,20.4,20.399999999999996,20.400620516734074,20.400619989007333 
 01/27  07:43:00,20.4,20.4,20.4006199890076,20.40061946173063 
 01/27  07:44:00,20.4,20.4,20.400619461730899,20.400618934903315 
 01/27  07:45:00,20.4,20.4,20.400618934903585,20.400618408525003 
 01/27  07:46:00,20.4,20.4,20.40061840852527,20.40061788259532 
 01/27  07:47:00,20.4,20.400000000000003,20.400617882595588,20.400617357113896 
 01/27  07:48:00,20.4,20.4,20.400617357114166,20.400616832080343 
 01/27  07:49:00,20.4,20.399999999999996,20.400616832080613,20.40061630749427 
 01/27  07:50:00,20.4,20.4,20.400616307494535,20.400615783355307 
 01/27  07:51:00,20.4,20.400000000000003,20.400615783355574,20.400615259663064 
 01/27  07:52:00,20.4,20.4,20.40061525966333,20.40061473641715 
 01/27  07:53:00,20.4,20.4,20.400614736417415,20.40061421361718 
 01/27  07:54:00,20.4,20.4,20.400614213617446,20.40061369126277 
 01/27  07:55:00,20.4,20.4,20.400613691263034,20.400613169353528 
 01/27  07:56:00,20.4,20.4,20.40061316935379,20.400612647889078 
 01/27  07:57:00,20.4,20.4,20.40061264788934,20.400612126869036 
 01/27  07:58:00,20.4,20.4,20.4006121268693,20.400611606293038 
 01/27  07:59:00,20.4,20.4,20.400611606293304,20.4006110861607 
 01/27  08:00:00,20.4,20.4,20.40061108616096,20.400610566471653 
 01/27  08:01:00,20.4,20.400000000000003,20.400610566471916,20.400610047225507 
