Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/30  02:18:00,20.4,20.399999999999996,20.399999999789999,20.399999999790084 
 01/30  02:19:00,20.4,20.4,20.39999999979008,20.39999999979018 
 01/30  02:20:00,20.4,20.399999999999996,20.39999999979018,20.399999999790287 
 01/30  02:21:00,20.4,20.4,20.399999999790287,20.399999999790415 
 01/30  02:22:00,20.4,20.399999999999996,20.399999999790415,20.399999999790557 
 01/30  02:23:00,20.4,20.4,20.399999999790553,20.399999999790709 
 01/30  02:24:00,20.4,20.399999999999996,20.399999999790709,20.39999999979087 
 01/30  02:25:00,20.4,20.399999999999996,20.399999999790869,20.399999999791047 
 01/30  02:26:00,20.4,20.399999999999996,20.399999999791047,20.39999999979123 
 01/30  02:27:00,20.4,20.4,20.39999999979123,20.399999999791427 
 01/30  02:28:00,20.4,20.4,20.399999999791427,20.399999999791633 
 01/30  02:29:00,20.4,20.399999999999996,20.399999999791633,20.39999999979184 
 01/30  02:30:00,20.4,20.399999999999996,20.399999999791846,20.399999999792045 
 01/30  02:31:00,20.4,20.399999999999996,20.399999999792045,20.399999999792234 
 01/30  02:32:00,20.4,20.399999999999996,20.399999999792237,20.399999999792393 
 01/30  02:33:00,20.4,20.399999999999996,20.399999999792393,20.39999999979252 
 01/30  02:34:00,20.4,20.399999999999996,20.39999999979252,20.399999999792614 
 01/30  02:35:00,20.4,20.399999999999996,20.399999999792614,20.399999999792678 
 01/30  02:36:00,20.4,20.4,20.399999999792678,20.399999999792724 
 01/30  02:37:00,20.4,20.399999999999996,20.399999999792727,20.399999999792756 
 01/30  02:38:00,20.4,20.4,20.399999999792756,20.399999999792784 
 01/30  02:39:00,20.4,20.4,20.399999999792788,20.399999999792816 
 01/30  02:40:00,20.4,20.399999999999996,20.399999999792816,20.39999999979285 
 01/30  02:41:00,20.4,20.4,20.39999999979285,20.399999999792884 
 01/30  02:42:00,20.4,20.4,20.399999999792884,20.399999999792909 
 01/30  02:43:00,20.4,20.399999999999996,20.399999999792905,20.399999999792919 
 01/30  02:44:00,20.4,20.399999999999996,20.399999999792916,20.399999999792909 
 01/30  02:45:00,20.4,20.4,20.399999999792905,20.399999999792873 
 01/30  02:46:00,20.4,20.4,20.399999999792873,20.399999999792823 
 01/30  02:47:00,20.4,20.399999999999996,20.399999999792823,20.399999999792759 
 01/30  02:48:00,20.4,20.399999999999996,20.399999999792759,20.399999999792695 
 01/30  02:49:00,20.4,20.4,20.399999999792699,20.39999999979263 
 01/30  02:50:00,20.4,20.399999999999996,20.39999999979263,20.399999999792585 
