Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SURFACE 2:Surface Inside Face Temperature [C](TimeStep),SURFACE 2:Surface Outside Face Temperature [C](TimeStep),THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](TimeStep) 
 01/26  21:53:00,20.4,22.25286956983337,20.445535246526624,22.339999999999996 
 01/26  21:54:00,20.4,22.252869569942508,20.445535246514474,22.339999999999996 
 01/26  21:55:00,20.4,22.25286957005094,20.445535246503937,22.34 
 01/26  21:56:00,20.4,22.252869570158108,20.445535246494742,22.34 
 01/26  21:57:00,20.4,22.252869570263492,20.44553524648657,22.339999999999996 
 01/26  21:58:00,20.4,22.252869570366723,20.445535246479047,22.34 
 01/26  21:59:00,20.4,22.25286957046773,20.445535246471763,22.339999999999996 
 01/26  22:00:00,20.4,22.252869570566794,20.445535246464274,22.339999999999996 
 01/26  22:01:00,20.4,22.252869570664537,20.445535246456082,22.34 
 01/26  22:02:00,20.4,22.252869570761757,20.445535246446646,22.339999999999996 
 01/26  22:03:00,20.4,22.252869570859218,20.44553524643548,22.339999999999996 
 01/26  22:04:00,20.4,22.25286957095745,20.445535246422175,22.339999999999996 
 01/26  22:05:00,20.4,22.252869571056607,20.445535246406454,22.339999999999996 
 01/26  22:06:00,20.4,22.252869571156396,20.445535246388122,22.339999999999996 
 01/26  22:07:00,20.4,22.252869571256063,20.44553524636704,22.339999999999996 
 01/26  22:08:00,20.4,22.25286957135443,20.44553524634313,22.339999999999996 
 01/26  22:09:00,20.4,22.252869571449963,20.445535246316407,22.339999999999996 
 01/26  22:10:00,20.4,22.25286957154094,20.445535246287086,22.339999999999996 
 01/26  22:11:00,20.4,22.25286957162567,20.445535246255623,22.339999999999996 
 01/26  22:12:00,20.4,22.25286957170261,20.4455352462227,22.339999999999996 
 01/26  22:13:00,20.4,22.252869571770553,20.44553524618922,22.339999999999996 
 01/26  22:14:00,20.4,22.252869571828676,20.445535246156247,22.339999999999996 
 01/26  22:15:00,20.4,22.252869571876563,20.44553524612494,22.339999999999996 
 01/26  22:16:00,20.4,22.25286957191406,20.445535246096416,22.339999999999996 
 01/26  22:17:00,20.4,22.252869571941176,20.445535246071604,22.339999999999996 
 01/26  22:18:00,20.4,22.25286957195799,20.44553524605116,22.339999999999996 
 01/26  22:19:00,20.4,22.252869571964663,20.445535246035465,22.339999999999996 
 01/26  22:20:00,20.4,22.25286957196135,20.445535246024686,22.339999999999996 
 01/26  22:21:00,20.4,22.25286957194824,20.44553524601885,22.34 
 01/26  22:22:00,20.4,22.252869571925526,20.44553524601792,22.339999999999996 
 01/26  22:23:00,20.4,22.252869571893577,20.445535246021784,22.339999999999996 
 01/26  22:24:00,20.4,22.252869571853072,20.445535246030186,22.339999999999996 
 01/26  22:25:00,20.4,22.252869571805103,20.445535246042656,22.34 
 01/26  22:26:00,20.4,22.25286957175111,20.445535246058387,22.34 
 01/26  22:27:00,20.4,22.252869571692784,20.44553524607632,22.339999999999996 
 01/26  22:28:00,20.4,22.252869571631976,20.445535246095183,22.34 
 01/26  22:29:00,20.4,22.25286957157062,20.445535246113625,22.339999999999996 
 01/26  22:30:00,20.4,22.252869571510608,20.445535246130408,22.339999999999993 
 01/26  22:31:00,20.4,22.252869571453694,20.445535246144477,22.34 
 01/26  22:32:00,20.4,22.252869571401337,20.445535246155057,22.340000000000003 
 01/26  22:33:00,20.4,22.25286957135472,20.44553524616169,22.34 
 01/26  22:34:00,20.4,22.25286957131483,20.445535246164255,22.339999999999996 
 01/26  22:35:00,20.4,22.25286957128256,20.44553524616296,22.34 
 01/26  22:36:00,20.4,22.25286957125878,20.445535246158258,22.339999999999996 
 01/26  22:37:00,20.4,22.252869571244243,20.445535246150726,22.339999999999996 
 01/26  22:38:00,20.4,22.25286957123946,20.445535246140906,22.339999999999996 
 01/26  22:39:00,20.4,22.252869571244517,20.445535246129246,22.34 
 01/26  22:40:00,20.4,22.252869571258916,20.445535246116147,22.339999999999996 
 01/26  22:41:00,20.4,22.252869571281547,20.44553524610209,22.34 
 01/26  22:42:00,20.4,22.252869571310843,20.445535246087644,22.34 
 01/26  22:43:00,20.4,22.25286957134496,20.445535246073423,22.339999999999996 
 01/26  22:44:00,20.4,22.252869571381968,20.445535246059954,22.339999999999996 
 01/26  22:45:00,20.4,22.25286957141996,20.44553524604755,22.34 
 01/26  22:46:00,20.4,22.252869571457126,20.445535246036272,22.339999999999996 
 01/26  22:47:00,20.4,22.252869571491708,20.44553524602597,22.34 
 01/26  22:48:00,20.4,22.252869571522023,20.445535246016394,22.339999999999996 
 01/26  22:49:00,20.4,22.25286957154639,20.445535246007307,22.34 
 01/26  22:50:00,20.4,22.252869571563174,20.445535245998553,22.34 
 01/26  22:51:00,20.4,22.252869571570812,20.445535245990158,22.339999999999996 
 01/26  22:52:00,20.4,22.252869571567963,20.445535245982253,22.34 
 01/26  22:53:00,20.4,22.252869571553706,20.445535245975062,22.339999999999996 
 01/26  22:54:00,20.4,22.25286957152768,20.44553524596879,22.339999999999996 
 01/26  22:55:00,20.4,22.252869571490173,20.445535245963484,22.339999999999996 
 01/26  22:56:00,20.4,22.252869571442087,20.445535245958908,22.339999999999996 
 01/26  22:57:00,20.4,22.252869571384768,20.445535245954577,22.34 
 01/26  22:58:00,20.4,22.252869571319838,20.445535245949856,22.34 
 01/26  22:59:00,20.4,22.25286957124905,20.445535245944136,22.34 
 01/26  23:00:00,20.4,22.25286957117417,20.445535245936956,22.339999999999996 
 01/26  23:01:00,20.4,22.25286957109685,20.445535245928124,22.339999999999996 
 01/26  23:02:00,20.4,22.252869571018547,20.445535245917714,22.34 
 01/26  23:03:00,20.4,22.252869570940508,20.44553524590606,22.339999999999996 
 01/26  23:04:00,20.4,22.252869570863762,20.44553524589376,22.339999999999996 
 01/26  23:05:00,20.4,22.252869570789105,20.445535245881626,22.339999999999996 
 01/26  23:06:00,20.4,22.25286957071711,20.445535245870595,22.34 
 01/26  23:07:00,20.4,22.25286957064822,20.44553524586157,22.34 
 01/26  23:08:00,20.4,22.252869570582796,20.44553524585532,22.339999999999996 
 01/26  23:09:00,20.4,22.252869570521206,20.445535245852355,22.339999999999996 
 01/26  23:10:00,20.4,22.252869570463826,20.445535245852934,22.339999999999996 
 01/26  23:11:00,20.4,22.252869570411033,20.44553524585711,22.339999999999996 
 01/26  23:12:00,20.4,22.252869570363195,20.445535245864754,22.339999999999996 
 01/26  23:13:00,20.4,22.25286957032069,20.44553524587567,22.34 
 01/26  23:14:00,20.4,22.25286957028394,20.445535245889587,22.34 
 01/26  23:15:00,20.4,22.252869570253473,20.445535245906203,22.339999999999996 
 01/26  23:16:00,20.4,22.25286957022995,20.44553524592517,22.339999999999996 
 01/26  23:17:00,20.4,22.252869570214123,20.445535245946136,22.34 
 01/26  23:18:00,20.4,22.252869570206755,20.44553524596873,22.339999999999996 
 01/26  23:19:00,20.4,22.252869570208492,20.445535245992613,22.339999999999996 
 01/26  23:20:00,20.4,22.252869570219747,20.445535246017528,22.339999999999996 
 01/26  23:21:00,20.4,22.25286957024062,20.445535246043335,22.34 
 01/26  23:22:00,20.4,22.252869570270803,20.44553524607012,22.339999999999996 
 01/26  23:23:00,20.4,22.2528695703095,20.445535246098128,22.339999999999996 
 01/26  23:24:00,20.4,22.252869570355454,20.445535246127758,22.339999999999993 
 01/26  23:25:00,20.4,22.252869570407064,20.445535246159483,22.34 
 01/26  23:26:00,20.4,22.25286957046261,20.445535246193835,22.34 
 01/26  23:27:00,20.4,22.252869570520474,20.44553524623139,22.339999999999996 
 01/26  23:28:00,20.4,22.252869570579307,20.445535246272748,22.339999999999996 
 01/26  23:29:00,20.4,22.252869570638207,20.4455352463185,22.339999999999996 
 01/26  23:30:00,20.4,22.25286957069673,20.445535246369154,22.34 
 01/26  23:31:00,20.4,22.252869570754843,20.44553524642497,22.339999999999996 
 01/26  23:32:00,20.4,22.252869570812745,20.445535246485907,22.339999999999996 
 01/26  23:33:00,20.4,22.252869570870732,20.44553524655159,22.339999999999996 
 01/26  23:34:00,20.4,22.252869570929082,20.445535246621382,22.339999999999996 
 01/26  23:35:00,20.4,22.2528695709881,20.445535246694533,22.339999999999996 
 01/26  23:36:00,20.4,22.25286957104818,20.44553524677026,22.339999999999996 
 01/26  23:37:00,20.4,22.252869571109812,20.445535246847815,22.339999999999993 
 01/26  23:38:00,20.4,22.252869571173512,20.4455352469265,22.34 
 01/26  23:39:00,20.4,22.25286957123978,20.445535247005612,22.34 
 01/26  23:40:00,20.4,22.25286957130904,20.445535247084425,22.339999999999996 
 01/26  23:41:00,20.4,22.25286957138168,20.445535247162255,22.339999999999996 
 01/26  23:42:00,20.4,22.25286957145802,20.44553524723845,22.339999999999996 
 01/26  23:43:00,20.4,22.252869571538255,20.445535247312424,22.339999999999996 
 01/26  23:44:00,20.4,22.252869571622377,20.44553524738356,22.34 
 01/26  23:45:00,20.4,22.252869571710065,20.44553524745124,22.339999999999996 
 01/26  23:46:00,20.4,22.252869571800534,20.445535247514783,22.339999999999996 
 01/26  23:47:00,20.4,22.252869571892443,20.445535247573478,22.339999999999996 
 01/26  23:48:00,20.4,22.252869571983993,20.445535247626573,22.339999999999996 
 01/26  23:49:00,20.4,22.25286957207308,20.445535247673345,22.339999999999996 
 01/26  23:50:00,20.4,22.252869572157554,20.445535247713178,22.34 
 01/26  23:51:00,20.4,22.252869572235433,20.445535247745685,22.339999999999996 
 01/26  23:52:00,20.4,22.252869572305066,20.445535247770852,22.339999999999996 
 01/26  23:53:00,20.4,22.252869572365277,20.445535247789042,22.339999999999996 
 01/26  23:54:00,20.4,22.252869572415406,20.44553524780098,22.339999999999996 
 01/26  23:55:00,20.4,22.252869572455346,20.44553524780771,22.339999999999996 
 01/26  23:56:00,20.4,22.25286957248551,20.44553524781047,22.34 
 01/26  23:57:00,20.4,22.25286957250673,20.44553524781057,22.339999999999996 
 01/26  23:58:00,20.4,22.252869572520083,20.445535247809318,22.339999999999996 
 01/26  23:59:00,20.4,22.252869572526738,20.445535247807904,22.339999999999996 
 01/26  24:00:00,20.4,22.25286957252779,20.445535247807353,22.34 
 01/27  00:01:00,20.4,22.2528695725242,20.44553524780842,22.339999999999996 
 01/27  00:02:00,20.4,22.25286957251678,20.44553524781152,22.34 
 01/27  00:03:00,20.4,22.252869572506196,20.44553524781666,22.339999999999996 
 01/27  00:04:00,20.4,22.25286957249295,20.445535247823436,22.34 
 01/27  00:05:00,20.4,22.25286957247745,20.445535247831074,22.339999999999996 
 01/27  00:06:00,20.4,22.252869572460067,20.44553524783851,22.339999999999993 
 01/27  00:07:00,20.4,22.252869572441323,20.445535247844532,22.34 
 01/27  00:08:00,20.4,22.252869572421982,20.44553524784793,22.339999999999996 
 01/27  00:09:00,20.4,22.252869572403043,20.44553524784771,22.339999999999996 
 01/27  00:10:00,20.4,22.252869572385634,20.445535247843242,22.339999999999996 
 01/27  00:11:00,20.4,22.252869572370884,20.44553524783434,22.34 
 01/27  00:12:00,20.4,22.25286957235988,20.44553524782123,22.34 
 01/27  00:13:00,20.4,22.252869572353685,20.445535247804496,22.339999999999996 
 01/27  00:14:00,20.4,22.252869572353347,20.445535247784985,22.339999999999996 
 01/27  00:15:00,20.4,22.25286957235988,20.445535247763658,22.339999999999996 
 01/27  00:16:00,20.4,22.252869572374216,20.445535247741503,22.339999999999996 
 01/27  00:17:00,20.4,22.252869572397138,20.445535247719484,22.34 
 01/27  00:18:00,20.4,22.25286957242912,20.445535247698484,22.339999999999996 
 01/27  00:19:00,20.4,22.25286957247009,20.44553524767931,22.339999999999996 
 01/27  00:20:00,20.4,22.252869572519383,20.445535247662594,22.34 
 01/27  00:21:00,20.4,22.25286957257582,20.445535247648728,22.34 
 01/27  00:22:00,20.4,22.25286957263791,20.44553524763783,22.339999999999996 
 01/27  00:23:00,20.4,22.25286957270418,20.445535247629802,22.339999999999996 
 01/27  00:24:00,20.4,22.252869572773395,20.44553524762436,22.339999999999996 
 01/27  00:25:00,20.4,22.252869572844666,20.445535247621116,22.339999999999996 
 01/27  00:26:00,20.4,22.252869572917504,20.44553524761961,22.34 
 01/27  00:27:00,20.4,22.25286957299175,20.445535247619397,22.339999999999996 
 01/27  00:28:00,20.4,22.252869573067475,20.445535247620167,22.34 
 01/27  00:29:00,20.4,22.252869573144967,20.44553524762179,22.339999999999996 
 01/27  00:30:00,20.4,22.252869573224643,20.445535247624317,22.34 
 01/27  00:31:00,20.4,22.252869573306935,20.445535247627852,22.34 
 01/27  00:32:00,20.4,22.252869573392086,20.445535247632463,22.34 
 01/27  00:33:00,20.4,22.25286957348,20.445535247638123,22.339999999999996 
 01/27  00:34:00,20.4,22.252869573570283,20.4455352476447,22.340000000000003 
 01/27  00:35:00,20.4,22.252869573662263,20.445535247651986,22.34 
 01/27  00:36:00,20.4,22.252869573755085,20.445535247659805,22.339999999999996 
 01/27  00:37:00,20.4,22.252869573847775,20.445535247668094,22.34 
 01/27  00:38:00,20.4,22.252869573939275,20.445535247676894,22.339999999999996 
 01/27  00:39:00,20.4,22.252869574028388,20.44553524768622,22.34 
 01/27  00:40:00,20.4,22.25286957411375,20.445535247695968,22.34 
 01/27  00:41:00,20.4,22.2528695741938,20.445535247705912,22.339999999999996 
 01/27  00:42:00,20.4,22.25286957426684,20.445535247715743,22.34 
 01/27  00:43:00,20.4,22.252869574331232,20.445535247725157,22.339999999999996 
 01/27  00:44:00,20.4,22.252869574385542,20.445535247733844,22.339999999999996 
 01/27  00:45:00,20.4,22.252869574428715,20.445535247741507,22.34 
 01/27  00:46:00,20.4,22.252869574460092,20.44553524774789,22.34 
 01/27  00:47:00,20.4,22.252869574479362,20.445535247752847,22.339999999999996 
 01/27  00:48:00,20.4,22.25286957448639,20.445535247756354,22.339999999999996 
 01/27  00:49:00,20.4,22.25286957448111,20.445535247758496,22.34 
 01/27  00:50:00,20.4,22.252869574463404,20.445535247759448,22.34 
 01/27  00:51:00,20.4,22.252869574433117,20.445535247759434,22.339999999999996 
 01/27  00:52:00,20.4,22.252869574390076,20.445535247758613,22.34 
 01/27  00:53:00,20.4,22.252869574334166,20.445535247757032,22.34 
 01/27  00:54:00,20.4,22.252869574265386,20.445535247754588,22.339999999999996 
 01/27  00:55:00,20.4,22.252869574183855,20.445535247751145,22.34 
 01/27  00:56:00,20.4,22.252869574089914,20.445535247746633,22.339999999999996 
 01/27  00:57:00,20.4,22.25286957398424,20.4455352477411,22.34 
 01/27  00:58:00,20.4,22.252869573867965,20.445535247734774,22.339999999999993 
 01/27  00:59:00,20.4,22.252869573742746,20.44553524772801,22.339999999999996 
 01/27  01:00:00,20.4,22.252869573610663,20.44553524772119,22.34 
 01/27  01:01:00,20.4,22.252869573474015,20.445535247714602,22.34 
 01/27  01:02:00,20.4,22.25286957333506,20.445535247708385,22.339999999999996 
 01/27  01:03:00,20.4,22.25286957319584,20.445535247702512,22.339999999999996 
 01/27  01:04:00,20.4,22.252869573058053,20.445535247696913,22.339999999999996 
 01/27  01:05:00,20.4,22.252869572923036,20.445535247691424,22.34 
 01/27  01:06:00,20.4,22.252869572791752,20.445535247685807,22.34 
 01/27  01:07:00,20.4,22.252869572664796,20.445535247679732,22.34 
 01/27  01:08:00,20.4,22.252869572542515,20.445535247672815,22.34 
 01/27  01:09:00,20.4,22.25286957242505,20.445535247664697,22.339999999999996 
 01/27  01:10:00,20.4,22.25286957231242,20.44553524765508,22.339999999999993 
 01/27  01:11:00,20.4,22.252869572204524,20.445535247643782,22.339999999999993 
 01/27  01:12:00,20.4,22.252869572101126,20.445535247630776,22.339999999999996 
 01/27  01:13:00,20.4,22.252869572001853,20.445535247616196,22.339999999999996 
 01/27  01:14:00,20.4,22.252869571906142,20.44553524760036,22.339999999999996 
 01/27  01:15:00,20.4,22.252869571813314,20.44553524758376,22.34 
 01/27  01:16:00,20.4,22.25286957172254,20.44553524756703,22.339999999999996 
 01/27  01:17:00,20.4,22.252869571632875,20.445535247550875,22.339999999999996 
 01/27  01:18:00,20.4,22.25286957154319,20.44553524753595,22.34 
 01/27  01:19:00,20.4,22.252869571452237,20.445535247522777,22.339999999999996 
 01/27  01:20:00,20.4,22.25286957135873,20.445535247511742,22.34 
 01/27  01:21:00,20.4,22.25286957126154,20.445535247503123,22.34 
 01/27  01:22:00,20.4,22.25286957115987,20.445535247497205,22.339999999999996 
 01/27  01:23:00,20.4,22.25286957105343,20.445535247494416,22.34 
 01/27  01:24:00,20.4,22.252869570942483,20.445535247495425,22.34 
 01/27  01:25:00,20.4,22.252869570827688,20.445535247501063,22.339999999999996 
 01/27  01:26:00,20.4,22.252869570709912,20.445535247512137,22.34 
 01/27  01:27:00,20.4,22.25286957059002,20.445535247529172,22.339999999999996 
 01/27  01:28:00,20.4,22.2528695704687,20.44553524755224,22.339999999999996 
 01/27  01:29:00,20.4,22.252869570346462,20.445535247580914,22.339999999999996 
 01/27  01:30:00,20.4,22.252869570223666,20.445535247614405,22.34 
 01/27  01:31:00,20.4,22.252869570100618,20.44553524765173,22.34 
 01/27  01:32:00,20.4,22.25286956997759,20.445535247691854,22.34 
 01/27  01:33:00,20.4,22.25286956985491,20.445535247733762,22.34 
 01/27  01:34:00,20.4,22.25286956973303,20.445535247776572,22.34 
 01/27  01:35:00,20.4,22.25286956961271,20.44553524781952,22.339999999999996 
 01/27  01:36:00,20.4,22.25286956949501,20.44553524786207,22.339999999999996 
 01/27  01:37:00,20.4,22.25286956938123,20.445535247903862,22.34 
 01/27  01:38:00,20.4,22.25286956927265,20.445535247944715,22.339999999999996 
 01/27  01:39:00,20.4,22.25286956917029,20.445535247984594,22.339999999999996 
 01/27  01:40:00,20.4,22.252869569074765,20.445535248023564,22.34 
 01/27  01:41:00,20.4,22.252869568986227,20.44553524806175,22.339999999999996 
 01/27  01:42:00,20.4,22.252869568904465,20.445535248099215,22.339999999999996 
 01/27  01:43:00,20.4,22.252869568829162,20.445535248135847,22.34 
 01/27  01:44:00,20.4,22.25286956876015,20.44553524817132,22.34 
 01/27  01:45:00,20.4,22.252869568697594,20.44553524820519,22.34 
 01/27  01:46:00,20.4,22.252869568642044,20.44553524823703,22.34 
 01/27  01:47:00,20.4,22.25286956859436,20.445535248266538,22.339999999999996 
 01/27  01:48:00,20.4,22.25286956855553,20.445535248293595,22.34 
 01/27  01:49:00,20.4,22.252869568526453,20.445535248318247,22.34 
 01/27  01:50:00,20.4,22.252869568507787,20.445535248340754,22.339999999999996 
 01/27  01:51:00,20.4,22.252869568499804,20.445535248361544,22.34 
 01/27  01:52:00,20.4,22.252869568502362,20.445535248381127,22.339999999999996 
 01/27  01:53:00,20.4,22.252869568514935,20.445535248400024,22.34 
 01/27  01:54:00,20.4,22.252869568536724,20.44553524841863,22.34 
 01/27  01:55:00,20.4,22.252869568566737,20.44553524843709,22.339999999999996 
 01/27  01:56:00,20.4,22.252869568603913,20.44553524845523,22.339999999999996 
 01/27  01:57:00,20.4,22.25286956864713,20.44553524847264,22.34 
 01/27  01:58:00,20.4,22.252869568695164,20.445535248488824,22.339999999999996 
 01/27  01:59:00,20.4,22.252869568746647,20.44553524850332,22.339999999999996 
 01/27  02:00:00,20.4,22.252869568800072,20.445535248515796,22.34 
 01/27  02:01:00,20.4,22.252869568853757,20.44553524852607,22.339999999999996 
 01/27  02:02:00,20.4,22.252869568905847,20.44553524853405,22.339999999999993 
 01/27  02:03:00,20.4,22.252869568954473,20.44553524853962,22.34 
 01/27  02:04:00,20.4,22.25286956899795,20.445535248542633,22.339999999999996 
 01/27  02:05:00,20.4,22.252869569035024,20.445535248542946,22.34 
 01/27  02:06:00,20.4,22.252869569065023,20.44553524854054,22.34 
 01/27  02:07:00,20.4,22.25286956908791,20.4455352485356,22.339999999999996 
 01/27  02:08:00,20.4,22.2528695691043,20.445535248528586,22.34 
 01/27  02:09:00,20.4,22.252869569115433,20.445535248520276,22.339999999999996 
 01/27  02:10:00,20.4,22.252869569122993,20.445535248511703,22.339999999999996 
 01/27  02:11:00,20.4,22.25286956912891,20.445535248503994,22.34 
 01/27  02:12:00,20.4,22.25286956913515,20.44553524849815,22.34 
 01/27  02:13:00,20.4,22.252869569143506,20.44553524849482,22.339999999999996 
 01/27  02:14:00,20.4,22.252869569155415,20.445535248494227,22.339999999999996 
 01/27  02:15:00,20.4,22.25286956917187,20.445535248496178,22.339999999999996 
 01/27  02:16:00,20.4,22.252869569193372,20.44553524850017,22.34 
 01/27  02:17:00,20.4,22.252869569219992,20.445535248505525,22.34 
 01/27  02:18:00,20.4,22.252869569251402,20.44553524851146,22.34 
 01/27  02:19:00,20.4,22.25286956928701,20.445535248517242,22.339999999999996 
 01/27  02:20:00,20.4,22.25286956932608,20.44553524852223,22.339999999999996 
 01/27  02:21:00,20.4,22.2528695693678,20.445535248525967,22.339999999999993 
 01/27  02:22:00,20.4,22.252869569411274,20.445535248528174,22.339999999999996 
 01/27  02:23:00,20.4,22.252869569455523,20.44553524852881,22.34 
 01/27  02:24:00,20.4,22.252869569499488,20.44553524852804,22.340000000000003 
 01/27  02:25:00,20.4,22.252869569542113,20.44553524852618,22.34 
 01/27  02:26:00,20.4,22.25286956958236,20.445535248523548,22.34 
 01/27  02:27:00,20.4,22.25286956961923,20.445535248520343,22.34 
 01/27  02:28:00,20.4,22.252869569651725,20.44553524851654,22.339999999999996 
 01/27  02:29:00,20.4,22.252869569678925,20.445535248511966,22.34 
 01/27  02:30:00,20.4,22.25286956970008,20.44553524850639,22.339999999999996 
 01/27  02:31:00,20.4,22.25286956971469,20.44553524849956,22.339999999999996 
 01/27  02:32:00,20.4,22.252869569722517,20.44553524849132,22.339999999999996 
 01/27  02:33:00,20.4,22.252869569723615,20.445535248481654,22.339999999999996 
 01/27  02:34:00,20.4,22.252869569718364,20.445535248470676,22.339999999999996 
 01/27  02:35:00,20.4,22.25286956970746,20.445535248458647,22.339999999999996 
 01/27  02:36:00,20.4,22.25286956969192,20.445535248445843,22.339999999999996 
 01/27  02:37:00,20.4,22.25286956967297,20.445535248432456,22.339999999999996 
 01/27  02:38:00,20.4,22.25286956965194,20.445535248418548,22.339999999999996 
 01/27  02:39:00,20.4,22.252869569630114,20.44553524840399,22.34 
 01/27  02:40:00,20.4,22.252869569608645,20.445535248388566,22.339999999999996 
 01/27  02:41:00,20.4,22.25286956958846,20.445535248372067,22.339999999999996 
 01/27  02:42:00,20.4,22.252869569570322,20.44553524835434,22.339999999999996 
 01/27  02:43:00,20.4,22.25286956955497,20.445535248335247,22.34 
 01/27  02:44:00,20.4,22.252869569543233,20.445535248314602,22.34 
 01/27  02:45:00,20.4,22.252869569536,20.44553524829211,22.339999999999996 
 01/27  02:46:00,20.4,22.25286956953412,20.445535248267337,22.34 
 01/27  02:47:00,20.4,22.252869569538284,20.445535248239782,22.339999999999996 
 01/27  02:48:00,20.4,22.252869569548984,20.44553524820893,22.34 
 01/27  02:49:00,20.4,22.252869569566574,20.44553524817436,22.34 
 01/27  02:50:00,20.4,22.252869569591276,20.44553524813582,22.34 
 01/27  02:51:00,20.4,22.2528695696232,20.44553524809334,22.339999999999996 
 01/27  02:52:00,20.4,22.252869569662238,20.4455352480472,22.34 
 01/27  02:53:00,20.4,22.252869569708032,20.44553524799791,22.339999999999996 
 01/27  02:54:00,20.4,22.252869569759888,20.445535247946083,22.339999999999996 
 01/27  02:55:00,20.4,22.252869569816774,20.44553524789233,22.339999999999996 
 01/27  02:56:00,20.4,22.25286956987737,20.44553524783715,22.339999999999993 
 01/27  02:57:00,20.4,22.252869569940273,20.44553524778084,22.339999999999996 
 01/27  02:58:00,20.4,22.252869570004197,20.44553524772352,22.34 
 01/27  02:59:00,20.4,22.252869570068086,20.44553524766521,22.34 
 01/27  03:00:00,20.4,22.252869570131153,20.44553524760592,22.34 
 01/27  03:01:00,20.4,22.252869570192946,20.445535247545745,22.34 
 01/27  03:02:00,20.4,22.252869570253363,20.44553524748495,22.34 
 01/27  03:03:00,20.4,22.25286957031256,20.44553524742404,22.339999999999996 
 01/27  03:04:00,20.4,22.25286957037078,20.445535247363743,22.339999999999996 
 01/27  03:05:00,20.4,22.25286957042822,20.44553524730493,22.34 
 01/27  03:06:00,20.4,22.252869570484908,20.445535247248493,22.339999999999996 
 01/27  03:07:00,20.4,22.252869570540696,20.44553524719515,22.34 
 01/27  03:08:00,20.4,22.252869570595326,20.445535247145386,22.34 
 01/27  03:09:00,20.4,22.252869570648535,20.445535247099457,22.339999999999996 
 01/27  03:10:00,20.4,22.25286957070018,20.445535247057432,22.339999999999996 
 01/27  03:11:00,20.4,22.252869570750278,20.445535247019258,22.34 
 01/27  03:12:00,20.4,22.252869570799074,20.445535246984825,22.34 
 01/27  03:13:00,20.4,22.25286957084705,20.4455352469541,22.339999999999996 
 01/27  03:14:00,20.4,22.25286957089489,20.44553524692715,22.339999999999996 
 01/27  03:15:00,20.4,22.252869570943503,20.445535246904097,22.34 
 01/27  03:16:00,20.4,22.252869570993862,20.445535246885072,22.339999999999996 
 01/27  03:17:00,20.4,22.252869571046894,20.44553524687016,22.34 
 01/27  03:18:00,20.4,22.252869571103414,20.445535246859365,22.34 
 01/27  03:19:00,20.4,22.25286957116406,20.44553524685263,22.34 
 01/27  03:20:00,20.4,22.252869571229393,20.44553524684978,22.339999999999996 
 01/27  03:21:00,20.4,22.252869571299833,20.44553524685049,22.339999999999996 
 01/27  03:22:00,20.4,22.25286957137557,20.445535246854188,22.339999999999996 
 01/27  03:23:00,20.4,22.252869571456444,20.445535246860093,22.339999999999996 
 01/27  03:24:00,20.4,22.25286957154192,20.445535246867287,22.34 
 01/27  03:25:00,20.4,22.252869571631013,20.445535246874815,22.34 
 01/27  03:26:00,20.4,22.252869571722226,20.445535246881718,22.339999999999996 
 01/27  03:27:00,20.4,22.2528695718135,20.445535246887122,22.339999999999996 
 01/27  03:28:00,20.4,22.252869571902256,20.4455352468903,22.34 
 01/27  03:29:00,20.4,22.25286957198563,20.445535246890742,22.34 
 01/27  03:30:00,20.4,22.25286957206081,20.445535246888127,22.34 
 01/27  03:31:00,20.4,22.252869572125334,20.445535246882326,22.34 
 01/27  03:32:00,20.4,22.252869572177296,20.44553524687339,22.339999999999996 
 01/27  03:33:00,20.4,22.252869572215456,20.44553524686163,22.339999999999996 
 01/27  03:34:00,20.4,22.252869572239327,20.445535246847587,22.339999999999996 
 01/27  03:35:00,20.4,22.252869572249217,20.445535246831987,22.34 
 01/27  03:36:00,20.4,22.252869572246126,20.445535246815634,22.339999999999996 
 01/27  03:37:00,20.4,22.252869572231532,20.445535246799366,22.339999999999996 
 01/27  03:38:00,20.4,22.2528695722072,20.44553524678395,22.339999999999996 
 01/27  03:39:00,20.4,22.25286957217489,20.445535246769996,22.339999999999996 
 01/27  03:40:00,20.4,22.252869572136103,20.445535246757924,22.339999999999996 
 01/27  03:41:00,20.4,22.252869572091964,20.445535246747973,22.34 
 01/27  03:42:00,20.4,22.252869572043227,20.44553524674029,22.34 
 01/27  03:43:00,20.4,22.252869571990402,20.44553524673502,22.34 
 01/27  03:44:00,20.4,22.252869571933864,20.44553524673231,22.34 
 01/27  03:45:00,20.4,22.252869571873934,20.445535246732355,22.339999999999993 
 01/27  03:46:00,20.4,22.25286957181098,20.44553524673534,22.34 
 01/27  03:47:00,20.4,22.2528695717455,20.445535246741386,22.339999999999996 
 01/27  03:48:00,20.4,22.252869571678165,20.445535246750605,22.34 
 01/27  03:49:00,20.4,22.252869571609907,20.445535246763164,22.339999999999996 
 01/27  03:50:00,20.4,22.252869571541872,20.445535246779315,22.34 
 01/27  03:51:00,20.4,22.252869571475454,20.44553524679931,22.339999999999996 
 01/27  03:52:00,20.4,22.252869571412177,20.445535246823347,22.339999999999996 
 01/27  03:53:00,20.4,22.2528695713536,20.445535246851495,22.34 
