Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  00:11:00,21.91827456059082,20.4,20.43198697370528,21.88240946251571,13.0,-1.9028410917798964,2.1142747862248107,21.95368412330614,21.953681121064329,6.6,-1.069425449302986,-0.12118683461865296,21.88240946251571,20.43198697370528,6.6,1.083183346025244,-2.107333579430353,20.4,21.918274577604359,21.918227176077239 
 01/25  00:12:00,21.918227176077239,20.4,20.431985995855976,21.8823631896645,13.0,-1.9027829214803037,2.114208759150187,21.95363564149064,21.953632639357499,6.6,-1.0693923090293594,-0.12118237261427568,21.8823631896645,20.431985995855976,6.6,1.0831497720429789,-2.1072677712834229,20.4,21.91822719308975,21.918179793058266 
 01/25  00:13:00,21.918179793058266,20.4,20.43198501803685,21.882316918273277,13.0,-1.9027247529762879,2.1141427341591858,21.953587161203875,21.9535841591794,6.6,-1.0693591697864338,-0.12117791052978283,21.882316918273277,20.43198501803685,6.6,1.083116199106329,-2.1072019652173838,20.4,21.918179810069753,21.918132411533845 
 01/25  00:14:00,21.918132411533845,20.4,20.431984040247884,21.882270648341998,13.0,-1.9026665862661585,2.114076711251742,21.953538682445808,21.953535680529986,6.6,-1.0693260315747458,-0.12117344931407571,21.882270648341998,20.431984040247884,6.6,1.0830826272148653,-2.1071361612304475,20.4,21.918132428544305,21.918085031503926 
 01/25  00:15:00,21.918085031503926,20.4,20.43198306248909,21.88222437987064,13.0,-1.9026084213509725,2.1140106904276605,21.953490205216374,21.953487203409215,6.6,-1.0692928943938663,-0.12116898751987175,21.88222437987064,20.43198306248909,6.6,1.083049056367837,-2.1070703593205986,20.399999999999996,21.918085048513356,21.918037652968466 
 01/25  00:16:00,21.918037652968466,20.4,20.43198208476044,21.882178112859206,13.0,-1.90255025822925,2.1139446716881125,21.95344172951554,21.953438727817028,6.6,-1.069259758244117,-0.12116452649560962,21.882178112859206,20.43198208476044,6.6,1.0830154865638489,-2.1070045594866988,20.400000000000003,21.918037669976877,21.917990275927428 
 01/25  00:17:00,21.917990275927428,20.4,20.43198110706198,21.88213184730766,13.0,-1.9024920969028936,2.1138786550332595,21.953393255343245,21.953390253753388,6.6,-1.069226623124747,-0.12116006492198359,21.88213184730766,20.43198110706198,6.6,1.0829819178026865,-2.106938761727968,20.399999999999996,21.917990292934808,21.917942900380767 
 01/25  00:18:00,21.917942900380767,20.4,20.431980129393666,21.88208558321598,13.0,-1.9024339373706348,2.1138126404642727,21.953344782699454,21.95334178121823,6.6,-1.069193489036078,-0.12115560441795244,21.88208558321598,20.431980129393666,6.6,1.0829483500840283,-2.106872966044666,20.4,21.917942917387128,21.917895526328434 
 01/25  00:19:00,21.917895526328434,20.4,20.431979151755514,21.882039320584096,13.0,-1.902375779632051,2.1137466279812497,21.953296311584098,21.953293310211529,6.6,-1.0691603559774663,-0.1211511431314939,21.882039320584096,20.431979151755514,6.6,1.0829147834081954,-2.106807172437053,20.4,21.917895543333765,21.917848153770394 
 01/25  00:20:00,21.917848153770394,20.4,20.43197817414752,21.88199305941196,13.0,-1.9023176236877766,2.113680617585003,21.95324784199715,21.95324484073321,6.6,-1.069127223949234,-0.12114668281474589,21.88199305941196,20.43197817414752,6.6,1.0828812177756176,-2.1067413809057795,20.399999999999996,21.917848170774709,21.917800782706615 
