Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  13:17:00,20.400000044663778,20.4,20.40000000111735,20.400000043004125,13.0,-6.646911435836954e-8,6.642585390181921e-8,20.40000004690713,20.400000046807248,2.0,-2.0531175323412758e-8,-4.5707076787948617e-7,20.400000043004125,20.40000000111735,6.6,5.012419862850947e-8,-5.2287894504843277e-8,20.399999999999996,20.400000044663775,20.400000044565329 
 01/27  13:18:00,20.400000044565329,20.4,20.400000001115449,20.40000004290981,13.0,-6.635604540861095e-8,6.631283372371399e-8,20.40000004680329,20.40000004670366,2.0,-2.048181841018959e-8,-4.559054505079985e-7,20.40000004290981,20.400000001115449,6.6,4.9999304178527378e-8,-5.2157641675876216e-8,20.4,20.400000044565329,20.400000044467128 
 01/27  13:19:00,20.400000044467128,20.4,20.400000001113534,20.400000042815724,13.0,-6.624191973969573e-8,6.619783016503789e-8,20.40000004669971,20.40000004660031,2.0,-2.043259155470878e-8,-4.548400174826384e-7,20.400000042815724,20.400000001113534,6.6,4.987505351436993e-8,-5.202797410674975e-8,20.399999999999996,20.400000044467128,20.400000044369184 
 01/27  13:20:00,20.400000044369184,20.4,20.40000000111156,20.400000042721858,13.0,-6.612483525714196e-8,6.607990030715882e-8,20.40000004659637,20.400000046497217,2.0,-2.0383234641485617e-8,-4.537412896752358e-7,20.400000042721858,20.40000000111156,6.6,4.97518758265869e-8,-5.189973717278917e-8,20.399999999999996,20.400000044369184,20.400000044271484 
 01/27  13:21:00,20.400000044271484,20.4,20.400000001109534,20.40000004262819,13.0,-6.600415792945569e-8,6.595767854378209e-8,20.400000046493287,20.400000046394369,2.0,-2.0333942757133629e-8,-4.526425618678332e-7,20.40000004262819,20.400000001109534,6.6,4.9630093008090618e-8,-5.1773386076092718e-8,20.4,20.400000044271488,20.400000044174026 
 01/27  13:22:00,20.400000044174026,20.4,20.400000001107427,20.400000042534704,13.0,-6.587861969364894e-8,6.583009189853328e-8,20.40000004639045,20.40000004629177,2.0,-2.028471590165282e-8,-4.5156048145145185e-7,20.400000042534704,20.400000001107427,6.6,4.951013424943084e-8,-5.1649180932145096e-8,20.399999999999996,20.40000004417403,20.400000044076795 
 01/27  13:23:00,20.400000044076795,20.4,20.400000001105214,20.400000042441389,13.0,-6.574716383056512e-8,6.56965225971362e-8,20.40000004628786,20.400000046189424,2.0,-2.023568413278554e-8,-4.5044510625302798e-7,20.400000042441389,20.400000001105214,6.6,4.939189225297013e-8,-5.1527186769817488e-8,20.4,20.400000044076799,20.400000043979796 
 01/27  13:24:00,20.400000043979796,20.4,20.4000000011029,20.40000004234824,13.0,-6.560936765254154e-8,6.555635286531469e-8,20.400000046185526,20.400000046087319,2.0,-2.0186847450531788e-8,-4.493963206186891e-7,20.40000004234824,20.4000000011029,6.6,4.9275581613983368e-8,-5.1407273531367537e-8,20.4,20.400000043979799,20.40000004388301 
 01/27  13:25:00,20.40000004388301,20.4,20.400000001100485,20.400000042255248,13.0,-6.546565384724089e-8,6.54102329917805e-8,20.400000046083425,20.40000004598547,2.0,-2.013817334045598e-8,-4.4824765063822278e-7,20.400000042255248,20.400000001100485,6.6,4.916109503483312e-8,-5.128885595695464e-8,20.399999999999996,20.40000004388301,20.400000043786446 
 01/27  13:26:00,20.400000043786446,20.4,20.40000000109798,20.400000042162426,13.0,-6.531686778998847e-8,6.525956109726393e-8,20.40000004598159,20.40000004588385,2.0,-2.0089954432478409e-8,-4.4724880717694769e-7,20.400000042162426,20.40000000109798,6.6,4.9048003324969607e-8,-5.1171869017707648e-8,20.4,20.400000043786446,20.400000043690093 
 01/27  13:27:00,20.400000043690093,20.4,20.400000001095415,20.400000042069779,13.0,-6.516406619994086e-8,6.510560524475295e-8,20.40000004587998,20.40000004578249,2.0,-2.0041865582243195e-8,-4.4611678458750256e-7,20.400000042069779,20.400000001095415,6.6,4.893609188911795e-8,-5.105598756927065e-8,20.4,20.400000043690093,20.40000004359395 
 01/27  13:28:00,20.40000004359395,20.4,20.400000001092815,20.400000041977305,13.0,-6.500936251541133e-8,6.494969852610666e-8,20.400000045778627,20.40000004568136,2.0,-1.9994166905235037e-8,-4.451012937352062e-7,20.400000041977305,20.400000001092815,6.6,4.882525342964072e-8,-5.09411140683369e-8,20.399999999999996,20.400000043593953,20.400000043498016 
 01/27  13:29:00,20.400000043498016,20.4,20.400000001090186,20.400000041885009,13.0,-6.485317942406254e-8,6.479327157649095e-8,20.400000045677506,20.400000045580478,2.0,-1.9946695829276e-8,-4.4400256592780359e-7,20.400000041885009,20.400000001090186,6.6,4.871538064890045e-8,-5.082731354377756e-8,20.4,20.40000004349801,20.40000004340229 
 01/27  13:30:00,20.40000004340229,20.4,20.40000000108756,20.400000041792887,13.0,-6.469678498888242e-8,6.463655199695495e-8,20.400000045576634,20.40000004547983,2.0,-1.989958241210843e-8,-4.4297042768448599e-7,20.400000041792887,20.40000000108756,6.6,4.860658084453461e-8,-5.071458599559264e-8,20.4,20.400000043402288,20.40000004330677 
 01/27  13:31:00,20.40000004330677,20.4,20.40000000108492,20.400000041700929,13.0,-6.453975652220833e-8,6.447953978749864e-8,20.40000004547599,20.40000004537942,2.0,-1.9852729110425574e-8,-4.4190499465912587e-7,20.400000041700929,20.40000000108492,6.6,4.849896131418063e-8,-5.0603126510395667e-8,20.399999999999996,20.40000004330677,20.400000043211447 
 01/27  13:32:00,20.400000043211447,20.4,20.400000001082267,20.40000004160913,13.0,-6.438209402404026e-8,6.432138957279676e-8,20.400000045375596,20.400000045279247,2.0,-1.9806298496405365e-8,-4.4090615119785078e-7,20.40000004160913,20.400000001082267,6.6,4.8392522057838498e-8,-5.0493097660364579e-8,20.399999999999996,20.400000043211447,20.400000043116319 
 01/27  13:33:00,20.400000043116319,20.4,20.400000001079588,20.40000004151748,13.0,-6.42227407752216e-8,6.416154860744427e-8,20.400000045275428,20.40000004517931,2.0,-1.976016051230545e-8,-4.3980742339044816e-7,20.40000004151748,20.400000001079588,6.6,4.828747767078311e-8,-5.0384434416628208e-8,20.4,20.400000043116319,20.400000043021384 
 01/27  13:34:00,20.400000043021384,20.4,20.40000000107688,20.400000041425984,13.0,-6.406148543192102e-8,6.399946414603619e-8,20.400000045175508,20.400000045079595,2.0,-1.971454275917495e-8,-4.389084642753006e-7,20.400000041425984,20.40000000107688,6.6,4.8183613557739589e-8,-5.027729935136449e-8,20.4,20.400000043021384,20.40000004292664 
 01/27  13:35:00,20.40000004292664,20.4,20.400000001074134,20.40000004133463,13.0,-6.38981166503072e-8,6.383536378962162e-8,20.400000045075794,20.400000044980133,2.0,-1.9669055063786803e-8,-4.377264995127917e-7,20.40000004133463,20.400000001074134,6.6,4.808125161162023e-8,-5.0171659950137838e-8,20.399999999999996,20.40000004292664,20.400000042832084 
 01/27  13:36:00,20.400000042832084,20.4,20.40000000107136,20.400000041243414,13.0,-6.37332684618741e-8,6.366970274029881e-8,20.40000004497634,20.400000044880867,2.0,-1.962425017154601e-8,-4.3691077735275036e-7,20.400000041243414,20.40000000107136,6.6,4.7980391832425078e-8,-5.006761375625501e-8,20.399999999999996,20.400000042832084,20.400000042737714 
 01/27  13:37:00,20.400000042737714,20.4,20.400000001068567,20.40000004115234,13.0,-6.356715221045305e-8,6.350339140226425e-8,20.400000044877083,20.400000044781863,2.0,-1.9579510308176399e-8,-4.3571216519922026e-7,20.40000004115234,20.400000001068567,6.6,4.7880819624879219e-8,-4.996480311092455e-8,20.4,20.40000004273771,20.400000042643524 
 01/27  13:38:00,20.400000042643524,20.4,20.400000001065786,20.400000041061419,13.0,-6.340145864669466e-8,6.333776286737702e-8,20.40000004477809,20.400000044683045,2.0,-1.9535550791260907e-8,-4.349297378212214e-7,20.400000041061419,20.400000001065786,6.6,4.7782105798432887e-8,-4.986238263882114e-8,20.400000000000003,20.400000042643524,20.40000004254951 
 01/27  13:39:00,20.40000004254951,20.4,20.400000001063036,20.400000040970676,13.0,-6.323766717741818e-8,6.317470297290128e-8,20.400000044679279,20.400000044584485,2.0,-1.9491623788781e-8,-4.3376442044973379e-7,20.400000040970676,20.400000001063036,6.6,4.768339197198656e-8,-4.975966953679744e-8,20.4,20.40000004254951,20.400000042455685 
 01/27  13:40:00,20.400000042455685,20.4,20.40000000106034,20.40000004088013,13.0,-6.307767989710554e-8,6.301573989730968e-8,20.400000044580727,20.40000004448611,2.0,-1.9448379589448454e-8,-4.329486982896924e-7,20.40000004088013,20.40000000106034,6.6,4.7584248954990466e-8,-4.965614357388403e-8,20.4,20.400000042455685,20.400000042362036 
