Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](TimeStep) 
 01/25  21:13:00,20.4,20.40129981898975 
 01/25  21:14:00,20.4,20.401299818989905 
 01/25  21:15:00,20.4,20.401299818990072 
 01/25  21:16:00,20.4,20.401299818990253 
 01/25  21:17:00,20.4,20.401299818990445 
 01/25  21:18:00,20.4,20.401299818990644 
 01/25  21:19:00,20.4,20.401299818990843 
 01/25  21:20:00,20.4,20.401299818991035 
 01/25  21:21:00,20.4,20.401299818991212 
 01/25  21:22:00,20.4,20.40129981899138 
 01/25  21:23:00,20.4,20.401299818991536 
 01/25  21:24:00,20.4,20.401299818991678 
 01/25  21:25:00,20.4,20.401299818991806 
 01/25  21:26:00,20.4,20.401299818991916 
 01/25  21:27:00,20.4,20.401299818992022 
 01/25  21:28:00,20.4,20.401299818992136 
 01/25  21:29:00,20.4,20.401299818992257 
 01/25  21:30:00,20.4,20.40129981899238 
 01/25  21:31:00,20.4,20.4012998189925 
 01/25  21:32:00,20.4,20.401299818992605 
 01/25  21:33:00,20.4,20.401299818992698 
 01/25  21:34:00,20.4,20.401299818992776 
 01/25  21:35:00,20.4,20.40129981899284 
 01/25  21:36:00,20.4,20.401299818992886 
 01/25  21:37:00,20.4,20.401299818992918 
 01/25  21:38:00,20.4,20.401299818992936 
 01/25  21:39:00,20.4,20.40129981899294 
 01/25  21:40:00,20.4,20.401299818992936 
 01/25  21:41:00,20.4,20.40129981899293 
 01/25  21:42:00,20.4,20.40129981899293 
 01/25  21:43:00,20.4,20.40129981899294 
 01/25  21:44:00,20.4,20.40129981899296 
 01/25  21:45:00,20.4,20.401299818992992 
 01/25  21:46:00,20.4,20.40129981899303 
 01/25  21:47:00,20.4,20.401299818993078 
 01/25  21:48:00,20.4,20.401299818993124 
 01/25  21:49:00,20.4,20.401299818993177 
 01/25  21:50:00,20.4,20.401299818993234 
 01/25  21:51:00,20.4,20.40129981899329 
 01/25  21:52:00,20.4,20.40129981899335 
 01/25  21:53:00,20.4,20.401299818993422 
 01/25  21:54:00,20.4,20.40129981899351 
 01/25  21:55:00,20.4,20.401299818993625 
 01/25  21:56:00,20.4,20.40129981899377 
 01/25  21:57:00,20.4,20.40129981899395 
 01/25  21:58:00,20.4,20.401299818994175 
 01/25  21:59:00,20.4,20.401299818994442 
 01/25  22:00:00,20.4,20.40129981899474 
 01/25  22:01:00,20.4,20.401299818995074 
 01/25  22:02:00,20.4,20.40129981899544 
 01/25  22:03:00,20.4,20.401299818995827 
 01/25  22:04:00,20.4,20.401299818996225 
 01/25  22:05:00,20.4,20.40129981899663 
 01/25  22:06:00,20.4,20.401299818997035 
 01/25  22:07:00,20.4,20.401299818997444 
 01/25  22:08:00,20.4,20.401299818997842 
 01/25  22:09:00,20.4,20.40129981899824 
 01/25  22:10:00,20.4,20.40129981899864 
 01/25  22:11:00,20.4,20.40129981899905 
 01/25  22:12:00,20.4,20.401299818999473 
 01/25  22:13:00,20.4,20.401299818999906 
 01/25  22:14:00,20.4,20.401299819000357 
 01/25  22:15:00,20.4,20.401299819000826 
 01/25  22:16:00,20.4,20.401299819001306 
 01/25  22:17:00,20.4,20.401299819001785 
 01/25  22:18:00,20.4,20.401299819002258 
 01/25  22:19:00,20.4,20.401299819002713 
 01/25  22:20:00,20.4,20.40129981900314 
 01/25  22:21:00,20.4,20.40129981900353 
 01/25  22:22:00,20.4,20.401299819003878 
 01/25  22:23:00,20.4,20.401299819004176 
 01/25  22:24:00,20.4,20.40129981900443 
 01/25  22:25:00,20.4,20.401299819004638 
 01/25  22:26:00,20.4,20.4012998190048 
 01/25  22:27:00,20.4,20.401299819004915 
 01/25  22:28:00,20.4,20.40129981900499 
 01/25  22:29:00,20.4,20.401299819005033 
 01/25  22:30:00,20.4,20.401299819005047 
 01/25  22:31:00,20.4,20.40129981900504 
 01/25  22:32:00,20.4,20.40129981900502 
 01/25  22:33:00,20.4,20.401299819004983 
 01/25  22:34:00,20.4,20.401299819004933 
 01/25  22:35:00,20.4,20.401299819004862 
 01/25  22:36:00,20.4,20.40129981900477 
 01/25  22:37:00,20.4,20.40129981900465 
 01/25  22:38:00,20.4,20.40129981900449 
 01/25  22:39:00,20.4,20.401299819004286 
 01/25  22:40:00,20.4,20.401299819004045 
 01/25  22:41:00,20.4,20.401299819003764 
 01/25  22:42:00,20.4,20.40129981900345 
 01/25  22:43:00,20.4,20.401299819003118 
 01/25  22:44:00,20.4,20.40129981900278 
 01/25  22:45:00,20.4,20.401299819002446 
 01/25  22:46:00,20.4,20.401299819002126 
 01/25  22:47:00,20.4,20.40129981900183 
 01/25  22:48:00,20.4,20.401299819001572 
 01/25  22:49:00,20.4,20.401299819001352 
 01/25  22:50:00,20.4,20.401299819001174 
 01/25  22:51:00,20.4,20.401299819001036 
 01/25  22:52:00,20.4,20.401299819000933 
 01/25  22:53:00,20.4,20.40129981900086 
 01/25  22:54:00,20.4,20.401299819000815 
 01/25  22:55:00,20.4,20.401299819000787 
 01/25  22:56:00,20.4,20.401299819000762 
 01/25  22:57:00,20.4,20.401299819000734 
 01/25  22:58:00,20.4,20.40129981900069 
 01/25  22:59:00,20.4,20.401299819000624 
 01/25  23:00:00,20.4,20.40129981900052 
 01/25  23:01:00,20.4,20.401299819000368 
 01/25  23:02:00,20.4,20.401299819000155 
 01/25  23:03:00,20.4,20.40129981899988 
 01/25  23:04:00,20.4,20.401299818999554 
 01/25  23:05:00,20.4,20.40129981899918 
 01/25  23:06:00,20.4,20.40129981899877 
 01/25  23:07:00,20.4,20.401299818998318 
 01/25  23:08:00,20.4,20.401299818997835 
 01/25  23:09:00,20.4,20.401299818997323 
 01/25  23:10:00,20.4,20.40129981899679 
 01/25  23:11:00,20.4,20.401299818996243 
 01/25  23:12:00,20.4,20.401299818995682 
 01/25  23:13:00,20.4,20.40129981899512 
 01/25  23:14:00,20.4,20.40129981899456 
 01/25  23:15:00,20.4,20.40129981899401 
 01/25  23:16:00,20.4,20.401299818993483 
 01/25  23:17:00,20.4,20.401299818992985 
 01/25  23:18:00,20.4,20.401299818992516 
 01/25  23:19:00,20.4,20.40129981899208 
 01/25  23:20:00,20.4,20.401299818991667 
 01/25  23:21:00,20.4,20.40129981899129 
 01/25  23:22:00,20.4,20.401299818990946 
 01/25  23:23:00,20.4,20.40129981899064 
 01/25  23:24:00,20.4,20.40129981899038 
 01/25  23:25:00,20.4,20.401299818990164 
 01/25  23:26:00,20.4,20.401299818989983 
 01/25  23:27:00,20.4,20.401299818989834 
 01/25  23:28:00,20.4,20.401299818989703 
 01/25  23:29:00,20.4,20.401299818989575 
 01/25  23:30:00,20.4,20.40129981898944 
 01/25  23:31:00,20.4,20.401299818989276 
 01/25  23:32:00,20.4,20.401299818989077 
 01/25  23:33:00,20.4,20.40129981898883 
 01/25  23:34:00,20.4,20.401299818988527 
 01/25  23:35:00,20.4,20.401299818988168 
 01/25  23:36:00,20.4,20.401299818987752 
 01/25  23:37:00,20.4,20.40129981898728 
 01/25  23:38:00,20.4,20.401299818986757 
 01/25  23:39:00,20.4,20.4012998189862 
 01/25  23:40:00,20.4,20.401299818985613 
 01/25  23:41:00,20.4,20.40129981898501 
 01/25  23:42:00,20.4,20.4012998189844 
 01/25  23:43:00,20.4,20.401299818983794 
 01/25  23:44:00,20.4,20.4012998189832 
 01/25  23:45:00,20.4,20.401299818982626 
 01/25  23:46:00,20.4,20.40129981898208 
 01/25  23:47:00,20.4,20.40129981898156 
 01/25  23:48:00,20.4,20.401299818981077 
 01/25  23:49:00,20.4,20.401299818980622 
 01/25  23:50:00,20.4,20.401299818980178 
 01/25  23:51:00,20.4,20.401299818979737 
 01/25  23:52:00,20.4,20.401299818979297 
 01/25  23:53:00,20.4,20.401299818978845 
 01/25  23:54:00,20.4,20.401299818978373 
 01/25  23:55:00,20.4,20.401299818977865 
 01/25  23:56:00,20.4,20.401299818977325 
 01/25  23:57:00,20.4,20.40129981897675 
 01/25  23:58:00,20.4,20.401299818976145 
 01/25  23:59:00,20.4,20.401299818975534 
 01/25  24:00:00,20.4,20.401299818974923 
 01/26  00:01:00,20.4,20.401299818974316 
 01/26  00:02:00,20.4,20.401299818973722 
 01/26  00:03:00,20.4,20.401299818973154 
 01/26  00:04:00,20.4,20.40129981897263 
 01/26  00:05:00,20.4,20.401299818972156 
 01/26  00:06:00,20.4,20.401299818971747 
 01/26  00:07:00,20.4,20.401299818971406 
 01/26  00:08:00,20.4,20.401299818971125 
 01/26  00:09:00,20.4,20.4012998189709 
 01/26  00:10:00,20.4,20.40129981897073 
 01/26  00:11:00,20.4,20.4012998189706 
 01/26  00:12:00,20.4,20.401299818970493 
 01/26  00:13:00,20.4,20.40129981897041 
 01/26  00:14:00,20.4,20.401299818970344 
 01/26  00:15:00,20.4,20.40129981897028 
 01/26  00:16:00,20.4,20.40129981897021 
 01/26  00:17:00,20.4,20.40129981897013 
 01/26  00:18:00,20.4,20.401299818970042 
 01/26  00:19:00,20.4,20.401299818969935 
 01/26  00:20:00,20.4,20.40129981896981 
 01/26  00:21:00,20.4,20.401299818969658 
 01/26  00:22:00,20.4,20.401299818969473 
 01/26  00:23:00,20.4,20.40129981896925 
 01/26  00:24:00,20.4,20.401299818968997 
 01/26  00:25:00,20.4,20.40129981896873 
 01/26  00:26:00,20.4,20.401299818968454 
 01/26  00:27:00,20.4,20.40129981896819 
 01/26  00:28:00,20.4,20.40129981896795 
 01/26  00:29:00,20.4,20.401299818967747 
 01/26  00:30:00,20.4,20.401299818967605 
 01/26  00:31:00,20.4,20.40129981896753 
 01/26  00:32:00,20.4,20.401299818967523 
 01/26  00:33:00,20.4,20.401299818967587 
 01/26  00:34:00,20.4,20.401299818967722 
 01/26  00:35:00,20.4,20.40129981896792 
 01/26  00:36:00,20.4,20.401299818968173 
 01/26  00:37:00,20.4,20.401299818968464 
 01/26  00:38:00,20.4,20.401299818968784 
 01/26  00:39:00,20.4,20.401299818969125 
 01/26  00:40:00,20.4,20.40129981896947 
 01/26  00:41:00,20.4,20.4012998189698 
 01/26  00:42:00,20.4,20.40129981897011 
 01/26  00:43:00,20.4,20.401299818970386 
 01/26  00:44:00,20.4,20.401299818970628 
 01/26  00:45:00,20.4,20.40129981897083 
 01/26  00:46:00,20.4,20.401299818970998 
 01/26  00:47:00,20.4,20.401299818971125 
 01/26  00:48:00,20.4,20.401299818971218 
 01/26  00:49:00,20.4,20.401299818971278 
 01/26  00:50:00,20.4,20.401299818971307 
 01/26  00:51:00,20.4,20.401299818971314 
 01/26  00:52:00,20.4,20.4012998189713 
 01/26  00:53:00,20.4,20.40129981897126 
 01/26  00:54:00,20.4,20.401299818971193 
 01/26  00:55:00,20.4,20.401299818971097 
 01/26  00:56:00,20.4,20.401299818970976 
 01/26  00:57:00,20.4,20.40129981897083 
 01/26  00:58:00,20.4,20.401299818970656 
 01/26  00:59:00,20.4,20.401299818970454 
 01/26  01:00:00,20.4,20.401299818970234 
 01/26  01:01:00,20.4,20.401299818970003 
 01/26  01:02:00,20.4,20.401299818969758 
 01/26  01:03:00,20.4,20.401299818969505 
 01/26  01:04:00,20.4,20.401299818969242 
 01/26  01:05:00,20.4,20.40129981896897 
 01/26  01:06:00,20.4,20.40129981896869 
 01/26  01:07:00,20.4,20.401299818968393 
 01/26  01:08:00,20.4,20.401299818968084 
 01/26  01:09:00,20.4,20.40129981896777 
 01/26  01:10:00,20.4,20.40129981896746 
 01/26  01:11:00,20.4,20.401299818967153 
 01/26  01:12:00,20.4,20.40129981896686 
 01/26  01:13:00,20.4,20.401299818966574 
 01/26  01:14:00,20.4,20.4012998189663 
 01/26  01:15:00,20.4,20.40129981896605 
 01/26  01:16:00,20.4,20.401299818965814 
 01/26  01:17:00,20.4,20.4012998189656 
 01/26  01:18:00,20.4,20.401299818965416 
 01/26  01:19:00,20.4,20.401299818965263 
 01/26  01:20:00,20.4,20.401299818965143 
 01/26  01:21:00,20.4,20.40129981896506 
 01/26  01:22:00,20.4,20.401299818965022 
 01/26  01:23:00,20.4,20.401299818965022 
 01/26  01:24:00,20.4,20.401299818965068 
 01/26  01:25:00,20.4,20.40129981896515 
 01/26  01:26:00,20.4,20.40129981896527 
 01/26  01:27:00,20.4,20.401299818965423 
 01/26  01:28:00,20.4,20.401299818965608 
 01/26  01:29:00,20.4,20.40129981896582 
 01/26  01:30:00,20.4,20.40129981896606 
 01/26  01:31:00,20.4,20.401299818966315 
 01/26  01:32:00,20.4,20.401299818966578 
 01/26  01:33:00,20.4,20.401299818966837 
 01/26  01:34:00,20.4,20.401299818967086 
 01/26  01:35:00,20.4,20.40129981896731 
 01/26  01:36:00,20.4,20.401299818967505 
 01/26  01:37:00,20.4,20.40129981896767 
 01/26  01:38:00,20.4,20.401299818967797 
 01/26  01:39:00,20.4,20.401299818967882 
 01/26  01:40:00,20.4,20.40129981896793 
 01/26  01:41:00,20.4,20.40129981896795 
 01/26  01:42:00,20.4,20.401299818967928 
 01/26  01:43:00,20.4,20.40129981896787 
 01/26  01:44:00,20.4,20.401299818967768 
 01/26  01:45:00,20.4,20.401299818967612 
 01/26  01:46:00,20.4,20.4012998189674 
 01/26  01:47:00,20.4,20.401299818967125 
 01/26  01:48:00,20.4,20.4012998189668 
 01/26  01:49:00,20.4,20.401299818966418 
 01/26  01:50:00,20.4,20.40129981896598 
 01/26  01:51:00,20.4,20.4012998189655 
 01/26  01:52:00,20.4,20.401299818964986 
 01/26  01:53:00,20.4,20.401299818964443 
 01/26  01:54:00,20.4,20.401299818963878 
 01/26  01:55:00,20.4,20.401299818963306 
 01/26  01:56:00,20.4,20.40129981896273 
 01/26  01:57:00,20.4,20.40129981896217 
 01/26  01:58:00,20.4,20.40129981896162 
 01/26  01:59:00,20.4,20.401299818961085 
 01/26  02:00:00,20.4,20.401299818960563 
 01/26  02:01:00,20.4,20.40129981896005 
 01/26  02:02:00,20.4,20.40129981895954 
 01/26  02:03:00,20.4,20.401299818959036 
 01/26  02:04:00,20.4,20.40129981895854 
 01/26  02:05:00,20.4,20.401299818958062 
 01/26  02:06:00,20.4,20.4012998189576 
 01/26  02:07:00,20.4,20.401299818957163 
 01/26  02:08:00,20.4,20.401299818956755 
 01/26  02:09:00,20.4,20.401299818956378 
 01/26  02:10:00,20.4,20.401299818956048 
 01/26  02:11:00,20.4,20.40129981895577 
 01/26  02:12:00,20.4,20.401299818955554 
 01/26  02:13:00,20.4,20.40129981895541 
 01/26  02:14:00,20.4,20.40129981895533 
 01/26  02:15:00,20.4,20.401299818955312 
 01/26  02:16:00,20.4,20.40129981895535 
 01/26  02:17:00,20.4,20.40129981895543 
 01/26  02:18:00,20.4,20.40129981895553 
 01/26  02:19:00,20.4,20.401299818955632 
 01/26  02:20:00,20.4,20.401299818955724 
 01/26  02:21:00,20.4,20.40129981895581 
 01/26  02:22:00,20.4,20.40129981895588 
 01/26  02:23:00,20.4,20.40129981895594 
 01/26  02:24:00,20.4,20.40129981895599 
 01/26  02:25:00,20.4,20.401299818956037 
 01/26  02:26:00,20.4,20.401299818956087 
 01/26  02:27:00,20.4,20.40129981895614 
 01/26  02:28:00,20.4,20.401299818956208 
 01/26  02:29:00,20.4,20.401299818956296 
 01/26  02:30:00,20.4,20.401299818956403 
 01/26  02:31:00,20.4,20.401299818956527 
 01/26  02:32:00,20.4,20.40129981895667 
 01/26  02:33:00,20.4,20.401299818956833 
 01/26  02:34:00,20.4,20.401299818957018 
 01/26  02:35:00,20.4,20.40129981895722 
 01/26  02:36:00,20.4,20.40129981895744 
 01/26  02:37:00,20.4,20.40129981895769 
 01/26  02:38:00,20.4,20.401299818957973 
 01/26  02:39:00,20.4,20.401299818958304 
 01/26  02:40:00,20.4,20.401299818958677 
 01/26  02:41:00,20.4,20.401299818959103 
 01/26  02:42:00,20.4,20.40129981895958 
 01/26  02:43:00,20.4,20.40129981896012 
 01/26  02:44:00,20.4,20.40129981896072 
 01/26  02:45:00,20.4,20.401299818961377 
 01/26  02:46:00,20.4,20.401299818962105 
 01/26  02:47:00,20.4,20.401299818962908 
 01/26  02:48:00,20.4,20.40129981896378 
 01/26  02:49:00,20.4,20.401299818964713 
 01/26  02:50:00,20.4,20.40129981896571 
 01/26  02:51:00,20.4,20.401299818966773 
 01/26  02:52:00,20.4,20.401299818967896 
 01/26  02:53:00,20.4,20.40129981896908 
 01/26  02:54:00,20.4,20.401299818970323 
 01/26  02:55:00,20.4,20.401299818971616 
 01/26  02:56:00,20.4,20.401299818972944 
 01/26  02:57:00,20.4,20.401299818974298 
 01/26  02:58:00,20.4,20.40129981897566 
 01/26  02:59:00,20.4,20.40129981897701 
 01/26  03:00:00,20.4,20.40129981897834 
 01/26  03:01:00,20.4,20.40129981897964 
 01/26  03:02:00,20.4,20.4012998189809 
 01/26  03:03:00,20.4,20.401299818982093 
 01/26  03:04:00,20.4,20.401299818983226 
 01/26  03:05:00,20.4,20.4012998189843 
 01/26  03:06:00,20.4,20.40129981898531 
 01/26  03:07:00,20.4,20.401299818986274 
 01/26  03:08:00,20.4,20.401299818987184 
 01/26  03:09:00,20.4,20.40129981898805 
 01/26  03:10:00,20.4,20.401299818988885 
 01/26  03:11:00,20.4,20.401299818989692 
 01/26  03:12:00,20.4,20.401299818990474 
 01/26  03:13:00,20.4,20.401299818991234 
 01/26  03:14:00,20.4,20.401299818991966 
 01/26  03:15:00,20.4,20.401299818992666 
 01/26  03:16:00,20.4,20.40129981899332 
 01/26  03:17:00,20.4,20.40129981899392 
 01/26  03:18:00,20.4,20.401299818994453 
 01/26  03:19:00,20.4,20.4012998189949 
 01/26  03:20:00,20.4,20.40129981899526 
 01/26  03:21:00,20.4,20.401299818995515 
 01/26  03:22:00,20.4,20.401299818995664 
 01/26  03:23:00,20.4,20.401299818995703 
 01/26  03:24:00,20.4,20.40129981899563 
 01/26  03:25:00,20.4,20.40129981899545 
 01/26  03:26:00,20.4,20.401299818995167 
 01/26  03:27:00,20.4,20.40129981899478 
 01/26  03:28:00,20.4,20.401299818994307 
 01/26  03:29:00,20.4,20.401299818993763 
 01/26  03:30:00,20.4,20.401299818993163 
 01/26  03:31:00,20.4,20.401299818992523 
 01/26  03:32:00,20.4,20.401299818991866 
 01/26  03:33:00,20.4,20.40129981899121 
 01/26  03:34:00,20.4,20.40129981899055 
 01/26  03:35:00,20.4,20.40129981898989 
 01/26  03:36:00,20.4,20.401299818989234 
 01/26  03:37:00,20.4,20.401299818988587 
 01/26  03:38:00,20.4,20.40129981898795 
 01/26  03:39:00,20.4,20.40129981898734 
 01/26  03:40:00,20.4,20.401299818986754 
 01/26  03:41:00,20.4,20.401299818986192 
 01/26  03:42:00,20.4,20.40129981898567 
 01/26  03:43:00,20.4,20.40129981898518 
 01/26  03:44:00,20.4,20.401299818984725 
 01/26  03:45:00,20.4,20.401299818984306 
 01/26  03:46:00,20.4,20.40129981898392 
 01/26  03:47:00,20.4,20.401299818983563 
 01/26  03:48:00,20.4,20.401299818983226 
 01/26  03:49:00,20.4,20.401299818982906 
 01/26  03:50:00,20.4,20.401299818982608 
 01/26  03:51:00,20.4,20.401299818982334 
 01/26  03:52:00,20.4,20.401299818982082 
 01/26  03:53:00,20.4,20.401299818981858 
 01/26  03:54:00,20.4,20.401299818981663 
 01/26  03:55:00,20.4,20.401299818981492 
 01/26  03:56:00,20.4,20.401299818981347 
 01/26  03:57:00,20.4,20.401299818981236 
 01/26  03:58:00,20.4,20.40129981898116 
 01/26  03:59:00,20.4,20.401299818981116 
 01/26  04:00:00,20.4,20.401299818981116 
 01/26  04:01:00,20.4,20.401299818981162 
 01/26  04:02:00,20.4,20.40129981898126 
 01/26  04:03:00,20.4,20.40129981898141 
 01/26  04:04:00,20.4,20.401299818981606 
 01/26  04:05:00,20.4,20.401299818981848 
 01/26  04:06:00,20.4,20.401299818982128 
 01/26  04:07:00,20.4,20.401299818982437 
 01/26  04:08:00,20.4,20.401299818982775 
 01/26  04:09:00,20.4,20.40129981898313 
 01/26  04:10:00,20.4,20.40129981898351 
 01/26  04:11:00,20.4,20.40129981898391 
 01/26  04:12:00,20.4,20.401299818984324 
 01/26  04:13:00,20.4,20.401299818984743 
 01/26  04:14:00,20.4,20.40129981898517 
 01/26  04:15:00,20.4,20.401299818985603 
 01/26  04:16:00,20.4,20.401299818986033 
 01/26  04:17:00,20.4,20.401299818986466 
 01/26  04:18:00,20.4,20.401299818986907 
 01/26  04:19:00,20.4,20.401299818987358 
 01/26  04:20:00,20.4,20.401299818987827 
 01/26  04:21:00,20.4,20.40129981898831 
 01/26  04:22:00,20.4,20.40129981898881 
 01/26  04:23:00,20.4,20.401299818989326 
 01/26  04:24:00,20.4,20.401299818989855 
 01/26  04:25:00,20.4,20.4012998189904 
 01/26  04:26:00,20.4,20.401299818990964 
 01/26  04:27:00,20.4,20.401299818991543 
 01/26  04:28:00,20.4,20.40129981899214 
 01/26  04:29:00,20.4,20.401299818992758 
 01/26  04:30:00,20.4,20.4012998189934 
 01/26  04:31:00,20.4,20.40129981899406 
 01/26  04:32:00,20.4,20.401299818994737 
 01/26  04:33:00,20.4,20.40129981899543 
 01/26  04:34:00,20.4,20.401299818996137 
 01/26  04:35:00,20.4,20.401299818996854 
 01/26  04:36:00,20.4,20.401299818997586 
 01/26  04:37:00,20.4,20.401299818998332 
 01/26  04:38:00,20.4,20.401299818999096 
 01/26  04:39:00,20.4,20.401299818999874 
 01/26  04:40:00,20.4,20.40129981900066 
 01/26  04:41:00,20.4,20.40129981900145 
 01/26  04:42:00,20.4,20.401299819002244 
 01/26  04:43:00,20.4,20.401299819003036 
 01/26  04:44:00,20.4,20.401299819003825 
 01/26  04:45:00,20.4,20.4012998190046 
 01/26  04:46:00,20.4,20.40129981900536 
 01/26  04:47:00,20.4,20.401299819006105 
 01/26  04:48:00,20.4,20.401299819006834 
 01/26  04:49:00,20.4,20.401299819007555 
 01/26  04:50:00,20.4,20.40129981900827 
 01/26  04:51:00,20.4,20.40129981900899 
 01/26  04:52:00,20.4,20.401299819009726 
 01/26  04:53:00,20.4,20.401299819010486 
 01/26  04:54:00,20.4,20.40129981901127 
 01/26  04:55:00,20.4,20.401299819012088 
 01/26  04:56:00,20.4,20.40129981901292 
 01/26  04:57:00,20.4,20.40129981901376 
 01/26  04:58:00,20.4,20.401299819014604 
 01/26  04:59:00,20.4,20.40129981901543 
 01/26  05:00:00,20.4,20.40129981901623 
 01/26  05:01:00,20.4,20.401299819017005 
 01/26  05:02:00,20.4,20.401299819017748 
 01/26  05:03:00,20.4,20.40129981901846 
 01/26  05:04:00,20.4,20.401299819019144 
 01/26  05:05:00,20.4,20.40129981901981 
 01/26  05:06:00,20.4,20.401299819020448 
 01/26  05:07:00,20.4,20.401299819021062 
 01/26  05:08:00,20.4,20.401299819021645 
 01/26  05:09:00,20.4,20.401299819022185 
 01/26  05:10:00,20.4,20.40129981902268 
 01/26  05:11:00,20.4,20.401299819023116 
 01/26  05:12:00,20.4,20.401299819023492 
 01/26  05:13:00,20.4,20.40129981902381 
 01/26  05:14:00,20.4,20.401299819024064 
 01/26  05:15:00,20.4,20.401299819024256 
 01/26  05:16:00,20.4,20.40129981902438 
 01/26  05:17:00,20.4,20.40129981902444 
 01/26  05:18:00,20.4,20.401299819024445 
 01/26  05:19:00,20.4,20.4012998190244 
 01/26  05:20:00,20.4,20.401299819024306 
 01/26  05:21:00,20.4,20.40129981902417 
 01/26  05:22:00,20.4,20.401299819024004 
 01/26  05:23:00,20.4,20.401299819023816 
 01/26  05:24:00,20.4,20.40129981902361 
 01/26  05:25:00,20.4,20.40129981902339 
 01/26  05:26:00,20.4,20.40129981902315 
 01/26  05:27:00,20.4,20.401299819022896 
 01/26  05:28:00,20.4,20.40129981902261 
 01/26  05:29:00,20.4,20.401299819022295 
 01/26  05:30:00,20.4,20.401299819021943 
 01/26  05:31:00,20.4,20.401299819021556 
 01/26  05:32:00,20.4,20.401299819021137 
 01/26  05:33:00,20.4,20.401299819020693 
 01/26  05:34:00,20.4,20.401299819020235 
 01/26  05:35:00,20.4,20.401299819019776 
 01/26  05:36:00,20.4,20.401299819019336 
 01/26  05:37:00,20.4,20.401299819018927 
 01/26  05:38:00,20.4,20.40129981901856 
 01/26  05:39:00,20.4,20.401299819018252 
 01/26  05:40:00,20.4,20.401299819018 
 01/26  05:41:00,20.4,20.401299819017794 
 01/26  05:42:00,20.4,20.401299819017627 
 01/26  05:43:00,20.4,20.40129981901749 
 01/26  05:44:00,20.4,20.401299819017368 
 01/26  05:45:00,20.4,20.401299819017243 
 01/26  05:46:00,20.4,20.4012998190171 
 01/26  05:47:00,20.4,20.40129981901693 
 01/26  05:48:00,20.4,20.401299819016725 
 01/26  05:49:00,20.4,20.401299819016476 
 01/26  05:50:00,20.4,20.401299819016185 
 01/26  05:51:00,20.4,20.401299819015847 
 01/26  05:52:00,20.4,20.401299819015478 
 01/26  05:53:00,20.4,20.40129981901508 
 01/26  05:54:00,20.4,20.401299819014664 
 01/26  05:55:00,20.4,20.40129981901424 
 01/26  05:56:00,20.4,20.401299819013815 
 01/26  05:57:00,20.4,20.40129981901339 
 01/26  05:58:00,20.4,20.401299819012976 
 01/26  05:59:00,20.4,20.40129981901258 
 01/26  06:00:00,20.4,20.4012998190122 
 01/26  06:01:00,20.4,20.401299819011847 
 01/26  06:02:00,20.4,20.40129981901153 
 01/26  06:03:00,20.4,20.401299819011243 
 01/26  06:04:00,20.4,20.401299819010983 
 01/26  06:05:00,20.4,20.40129981901075 
 01/26  06:06:00,20.4,20.401299819010543 
 01/26  06:07:00,20.4,20.401299819010354 
 01/26  06:08:00,20.4,20.401299819010177 
 01/26  06:09:00,20.4,20.401299819010003 
 01/26  06:10:00,20.4,20.401299819009825 
 01/26  06:11:00,20.4,20.401299819009658 
 01/26  06:12:00,20.4,20.401299819009505 
 01/26  06:13:00,20.4,20.401299819009374 
 01/26  06:14:00,20.4,20.40129981900927 
 01/26  06:15:00,20.4,20.4012998190092 
 01/26  06:16:00,20.4,20.401299819009164 
 01/26  06:17:00,20.4,20.40129981900917 
 01/26  06:18:00,20.4,20.40129981900923 
 01/26  06:19:00,20.4,20.40129981900933 
 01/26  06:20:00,20.4,20.40129981900948 
 01/26  06:21:00,20.4,20.401299819009683 
 01/26  06:22:00,20.4,20.401299819009935 
 01/26  06:23:00,20.4,20.401299819010227 
 01/26  06:24:00,20.4,20.401299819010553 
 01/26  06:25:00,20.4,20.4012998190109 
 01/26  06:26:00,20.4,20.401299819011257 
 01/26  06:27:00,20.4,20.401299819011612 
 01/26  06:28:00,20.4,20.401299819011957 
 01/26  06:29:00,20.4,20.401299819012294 
 01/26  06:30:00,20.4,20.401299819012625 
 01/26  06:31:00,20.4,20.401299819012948 
 01/26  06:32:00,20.4,20.401299819013264 
 01/26  06:33:00,20.4,20.40129981901358 
 01/26  06:34:00,20.4,20.401299819013882 
 01/26  06:35:00,20.4,20.401299819014163 
 01/26  06:36:00,20.4,20.40129981901442 
 01/26  06:37:00,20.4,20.40129981901464 
 01/26  06:38:00,20.4,20.40129981901482 
 01/26  06:39:00,20.4,20.401299819014948 
 01/26  06:40:00,20.4,20.401299819015026 
 01/26  06:41:00,20.4,20.40129981901507 
 01/26  06:42:00,20.4,20.401299819015087 
 01/26  06:43:00,20.4,20.401299819015094 
 01/26  06:44:00,20.4,20.4012998190151 
 01/26  06:45:00,20.4,20.401299819015115 
 01/26  06:46:00,20.4,20.40129981901514 
 01/26  06:47:00,20.4,20.40129981901518 
 01/26  06:48:00,20.4,20.401299819015225 
 01/26  06:49:00,20.4,20.40129981901528 
 01/26  06:50:00,20.4,20.401299819015332 
 01/26  06:51:00,20.4,20.401299819015385 
